playerID,schoolID,yearID
stullev01,tennst,1990
stullev01,tennst,1991
stullev01,tennst,1992
stupejo01,pabutle,1976
stupejo01,pabutle,1977
stupejo01,ptparkpa,1978
sturgde01,bucknell,1912
sturgde01,bucknell,1913
sturtta01,maquins,1990
stutemi01,santaclara,2005
stutemi01,oregonst,2006
stutemi01,oregonst,2007
stutemi01,oregonst,2008
stylele01,alabama,1916
stylele01,alabama,1917
stylele01,alabama,1918
stylele01,alabama,1919
suareke01,floridast,1963
suchdi01,elon,1964
suchdi01,elon,1965
sukefcl01,georgetown,1924
sukefcl01,georgetown,1925
suliker01,sanfran,1929
sullibi04,portland,1928
sullibi04,notredame,1930
sullibi04,notredame,1931
sullico01,cacypre,1998
sullico01,cacypre,1999
sullico01,wake,2000
sullico01,wake,2001
sulliha02,florida,1950
sulliha02,florida,1951
sulliha02,florida,1952
sullima02,florida,1977
sullima02,florida,1978
sullima02,florida,1979
sullisc01,auburn,1991
sullisc01,auburn,1992
sullisc01,auburn,1993
summaho01,missouri,1918
summech01,silledward,1971
sundbji01,iowa,1970
sundbji01,iowa,1971
sundbji01,iowa,1972
surhobj01,unc,1983
surhobj01,unc,1984
surhobj01,unc,1985
surhori01,flsjrcc,1981
surhori01,flsjrcc,1982
surkaer01,ncstate,2006
surkaer01,ncstate,2007
surkaer01,ncstate,2008
suscege01,glenvilst,1926
suscege01,stbonny,1928
susdost01,fresnost,2005
susdost01,fresnost,2006
susdost01,fresnost,2007
susdost01,fresnost,2008
sutheda01,stanford,1961
sutheda01,stanford,1962
sutheda01,stanford,1963
suthega01,usc,1964
sutkogl01,gagpjco,1987
sutkogl01,scspart,1988
suttodo01,flgccco,1965
suttodr01,baylor,2004
suttojo01,txpanol,1972
suttola01,illinois,1989
suttola01,illinois,1990
suttola01,illinois,1991
suttola01,illinois,1992
suzukku01,calstfull,2002
suzukku01,calstfull,2003
suzukku01,calstfull,2004
swaggbi01,flsjrcc,1976
swaggbi01,flsjrcc,1977
swaggbi01,stetson,1978
swaggbi01,stetson,1979
swancr01,arizonast,1969
swancr01,arizonast,1970
swancr01,arizonast,1971
swancr01,arizonast,1972
swannpe01,delawarest,1989
swannpe01,delawarest,1990
swannpe01,delawarest,1991
swanru01,wasfcco,1983
swanru01,wasfcco,1984
swanru01,texasam,1985
swanru01,texasam,1986
swansev01,illomba,1921
swansev01,illomba,1922
swansev01,illomba,1923
swansev01,illomba,1924
swanska01,ilaugus,1918
swansre01,lsu,1954
swartda01,miamioh,1987
swartda01,miamioh,1988
swartda01,miamioh,1989
sweenbr01,nymercy,1993
sweenbr01,nymercy,1994
sweenbr01,nymercy,1995
sweenbr01,nymercy,1996
sweenma01,maine,1988
sweenma01,maine,1989
sweenma01,maine,1990
sweenma01,maine,1991
sweetri01,gonzaga,1973
sweetri01,gonzaga,1974
sweetri01,gonzaga,1975
swetost01,pittsburgh,1923
swetost01,pittsburgh,1924
swiftbi02,maine,1981
swiftbi02,maine,1982
swiftbi02,maine,1983
swiftbi02,maine,1984
swiglad01,upenn,1916
swiglad01,upenn,1917
swindch01,stanford,1898
swindch01,stanford,1899
swindgr01,texas,1984
swindgr01,texas,1985
swindgr01,texas,1986
swindrj01,charlsouth,2002
swindrj01,charlsouth,2003
swindrj01,charlsouth,2004
swingpa01,azmescc,1987
swingpa01,chapmanca,1988
swingpa01,grcanyon,1989
swishni01,ohiost,2000
swishni01,ohiost,2001
swishni01,ohiost,2002
swishst01,ohio,1970
swishst01,ohio,1971
swishst01,ohio,1972
swishst01,ohio,1973
switzjo01,arizonast,1999
switzjo01,arizonast,2000
switzjo01,arizonast,2001
swoboro01,maryland,1963
sykesbo01,flmdnjc,1974
szekejo01,baylor,1946
szekejo01,baylor,1947
szekejo01,baylor,1948
szekejo01,baylor,1949
szotkke01,georgiasou,1966
szotkke01,georgiasou,1967
szotkke01,georgiasou,1968
szumija01,mit,1997
szumija01,mit,1998
szumija01,mit,1999
szumija01,mit,2000
tabakje01,kentst,1983
tabakje01,kentst,1984
tabakje01,kentst,1985
tabakje01,kentst,1986
tabbje01,tulsa,1970
tabbje01,tulsa,1971
tabbje01,tulsa,1972
tabbje01,tulsa,1973
taberle01,dubuque,1919
taberle01,dubuque,1920
taberle01,dubuque,1921
taberle01,dubuque,1922
taberle01,georgetown,1923
taberle01,georgetown,1924
taborji01,alabama,1935
taborji01,alabama,1936
talcoro01,princeton,1941
talcoro01,princeton,1942
talcoro01,princeton,1943
tallebr01,txhillj,1997
tallebr01,lsu,1999
tallebr01,lsu,2000
taltoti01,ecarolina,1958
tamarjo01,flmdnjc,1970
tamarjo01,flmdnjc,1971
tamarjo01,georgiasou,1972
tamarjo01,georgiasou,1973
tamje01,flpbaun,1990
tamje01,floridast,1992
tamje01,floridast,1993
tankede01,meramec,1998
tankede01,meramec,1999
tankele01,txchrist,1923
tankele01,txchrist,1924
tankele01,txchrist,1925
tanketa01,alabama,2002
tanketa01,alabama,2003
tanketa01,alabama,2004
tannebr01,floridast,1981
tannebr01,floridast,1982
tannebr01,floridast,1983
tapanke01,cmichigan,1983
tapanke01,cmichigan,1984
tapanke01,cmichigan,1985
tapanke01,cmichigan,1986
tappete01,washst,1950
tarbear01,ohiost,1925
tarbear01,ohiost,1926
tarbear01,ohiost,1927
tarvela01,careedl,1978
tarvela01,sacstate,1980
taschja01,wioshkosh,1997
taschja01,wioshkosh,1998
taschja01,wioshkosh,1999
tatajo01,okwesle,2000
tatajo01,okwesle,2001
tatajo01,samhouston,2002
tatajo01,samhouston,2003
tatera01,alcalho,1971
tatera01,alcalho,1972
tatest01,alcalho,1981
tatest01,alcalho,1982
tatest01,auburn,1983
tatest01,auburn,1984
tatumcr01,missst,2003
tatumcr01,missst,2004
tatumke01,missst,1964
tatumke01,missst,1965
tatumke01,missst,1966
taubety01,waedmon,2002
taubety01,waedmon,2003
tayloan01,ncstate,2006
tayloan01,ncstate,2007
tayloan01,ncstate,2008
tayloch02,mtennst,1960
tayloch02,mtennst,1961
taylodo01,pfeiffer,1976
taylodw01,arizona,1979
taylodw01,arizona,1980
taylodw01,arizona,1981
taylofr01,ohiost,1947
taylofr01,ohiost,1948
taylofr01,ohiost,1949
taylofr01,ohiost,1950
tayloga01,cmichigan,1965
taylogr01,miamioh,2003
taylogr01,miamioh,2004
taylogr01,miamioh,2005
taylogr01,miamioh,2006
tayloha01,cornell,1886
tayloha01,cornell,1887
tayloha01,cornell,1888
tayloha05,texas,1956
tayloha05,texas,1957
tayloja01,manhattan,1891
taylomi01,stanford,2005
taylomi01,stanford,2006
taylomi01,stanford,2007
taylosc01,bowlgreen,1986
taylosc01,bowlgreen,1987
taylosc01,bowlgreen,1988
taylosc02,kansas,1986
taylosc02,kansas,1987
taylosc02,kansas,1988
taylowa01,miamifl,1987
tayloza02,rollins,1914
tayloza02,rollins,1915
teachbu01,occidental,1925
teachbu01,occidental,1926
teachbu01,occidental,1927
teafoev01,georgiasou,2004
teafoev01,georgiasou,2005
teafoev01,georgiasou,2006
teagata01,texas,2003
teagata01,texas,2004
teagata01,texas,2005
teahema01,stmarysca,2000
teahema01,stmarysca,2001
teahema01,stmarysca,2002
tebbebi01,providence,1931
tebbebi01,providence,1932
tebbebi01,providence,1933
tebbebi01,providence,1934
teixema01,gatech,1999
teixema01,gatech,2000
teixema01,gatech,2001
tekotbl01,miamifl,2006
tekotbl01,miamifl,2007
tekotbl01,miamifl,2008
tekulke01,mariettaoh,1966
tekulke01,mariettaoh,1967
tekulke01,mariettaoh,1968
tekulke01,mariettaoh,1969
telfoan01,sanjosest,1985
telfoan01,sanjosest,1986
telfoan01,sanjosest,1987
telghda01,umass,1987
telghda01,umass,1988
telghda01,umass,1989
tellmto01,unlv,1975
tellmto01,grcanyon,1976
tennefr01,brown,1880
tennefr02,brown,1891
tennefr02,brown,1892
tennefr02,brown,1893
tennefr02,brown,1894
tepesni01,missouri,2008
tepesni01,missouri,2009
tepesni01,missouri,2010
tepsijo01,pennst,1945
tepsijo01,pennst,1946
terdojo01,miamifl,2008
terdojo01,longbeach,2010
terreje01,mankatost,1965
terreje01,mankatost,1966
terreje01,mankatost,1967
terreje01,mankatost,1968
terrewa01,morehead,1977
terrewa01,morehead,1978
terrewa01,morehead,1979
terrewa01,morehead,1980
terrysc01,swesterntx,1978
terrysc01,swesterntx,1979
terrysc01,swesterntx,1980
terryze01,stanford,1911
terryze01,stanford,1912
terryze01,stanford,1913
terryze01,stanford,1914
terwiwa01,wmichigan,1946
terwiwa01,wmichigan,1947
terwiwa01,wmichigan,1948
terwiwa01,wmichigan,1949
tessmja01,miamifl,1994
tessmja01,miamifl,1995
testani01,florida,1946
tettedi01,yale,1948
tettedi01,yale,1949
tettedi01,yale,1950
tettlmi01,okstate,1979
tettlmi01,okstate,1980
tettlmi01,okstate,1981
teufeti01,flstpet,1978
teufeti01,clemson,1979
teufeti01,clemson,1980
teutna01,iowast,1995
teutna01,iowast,1996
teutna01,iowast,1997
tewksbo01,stleo,1980
tewksbo01,stleo,1981
thameer01,pepperdine,2007
thameer01,pepperdine,2008
thamema01,mseccco,1996
thamema01,mseccco,1997
thatcjo01,indianast,2001
thatcjo01,indianast,2002
thatcjo01,indianast,2003
thatcjo01,indianast,2004
thayegr01,stcloudst,1968
thayegr01,stcloudst,1969
thayegr01,stcloudst,1970
thayegr01,stcloudst,1971
theisdu01,mariettaoh,1973
theisdu01,mariettaoh,1974
theisdu01,mariettaoh,1975
theobro01,cacontr,1962
theobro01,arizona,1963
theodge01,utah,1967
theodge01,utah,1968
theodge01,utah,1969
theriry01,lsu,1999
theriry01,lsu,2000
theriry01,lsu,2001
thielca01,sdakotast,2006
thielca01,sdakotast,2007
thielca01,sdakotast,2008
thielca01,sdakotast,2009
thielhe01,manhattan,1901
thielja01,manhattan,1902
thiesda01,stmarysmn,1956
thiesda01,stmarysmn,1957
thiesda01,stmarysmn,1958
thiesda01,stmarysmn,1959
thigpbo01,seminolecc,1983
thigpbo01,missst,1984
thigpbo01,missst,1985
thigpcu01,texas,2002
thigpcu01,texas,2003
thigpcu01,texas,2004
thobejj01,casajco,1991
thobejj01,casajco,1992
thomabi01,ursinus,1899
thomaca01,arizona,1954
thomaca01,arizona,1955
thomaca01,arizona,1956
thomach01,wcarolina,1998
thomach01,wcarolina,1999
thomach01,wcarolina,2000
thomacl02,auburn,2003
thomacl02,auburn,2004
thomacl02,auburn,2005
thomada01,sillinois,1971
thomada01,sillinois,1972
thomaer01,andersonsc,1967
thomaer01,andersonsc,1968
thomaer01,erskine,1969
thomaer01,erskine,1970
thomafa01,usc,1924
thomafa01,usc,1925
thomafr04,auburn,1987
thomafr04,auburn,1988
thomafr04,auburn,1989
thomage01,minnesota,1957
thomaju01,youngst,2003
thomaju01,youngst,2004
thomaju01,youngst,2005
thomaki01,kansasst,1947
thomala01,maine,1989
thomala01,maine,1990
thomala01,maine,1991
thomale01,lynchbrgva,1920
thomale01,lynchbrgva,1921
thomale01,lynchbrgva,1922
thomale01,lynchbrgva,1923
thomami01,kslabet,1988
thomami01,kslabet,1989
thomamy01,pennst,1919
thomamy01,pennst,1920
thomamy01,pennst,1921
thomara01,wmichigan,1930
thomara01,wmichigan,1931
thomara01,wmichigan,1932
thomara01,wmichigan,1933
thomaro01,upenn,1892
thomaro01,upenn,1893
thomaro01,upenn,1894
thomast01,newhaven,1969
thomast01,newhaven,1970
thomast01,newhaven,1971
thomeji01,ilcenjc,1989
thompbr01,utdixie,2001
thompbr01,utdixie,2002
thompda01,okstate,1967
thompda01,okstate,1968
thompgu01,grinnellia,1900
thompgu01,grinnellia,1901
thompja01,calstnorth,1973
thompja01,calstnorth,1974
thompja01,calstnorth,1975
thompja02,casaddl,1989
thompja02,casaddl,1990
thompja02,pepperdine,1991
thompja02,arizona,1993
thompke01,txgrays,1999
thompke01,txgrays,2000
thomple01,occidental,1921
thompma01,kentucky,1990
thompma01,kentucky,1991
thompma01,kentucky,1992
thompmi02,howard,1978
thompri01,amherstma,1978
thompri01,amherstma,1979
thompri01,amherstma,1980
thompri02,jamesmad,1998
thompri02,jamesmad,1999
thompri02,jamesmad,2000
thompro01,pbsc,1981
thompro01,pbsc,1982
thompro01,florida,1983
thompsh01,unc,1913
thompto01,georgia,1910
thompto01,georgia,1911
thompto01,georgia,1912
thomsjo01,mcneese,1992
thomsjo01,txblinn,1993
thornma01,grvalleyst,1998
thornty01,charlsouth,2008
thornty01,charlsouth,2009
thornty01,charlsouth,2010
thornwa01,cornellia,1895
thorpji01,pacarli,1909
threeer01,camodes,2000
throoge01,capasad,1969
throoge01,longbeach,1972
thurmma01,texasam,1976
thurmma01,texasam,1977
thurmma01,texasam,1978
thurmma01,texasam,1979
thurmmi01,oregonst,1992
thurmmi01,oregonst,1993
thurmmi01,oregonst,1994
thursjo01,casacra,1998
thursjo01,casacra,1999
tidrodi01,cachabo,1966
tidrodi01,cachabo,1967
tiffete01,kspratt,1998
tiffete01,kspratt,1999
tiftra01,brown,1904
tiftra01,brown,1905
tiftra01,brown,1906
tiftra01,brown,1907
tillmbo01,gatech,1957
tillmru01,flflajc,1978
tillmru01,flflajc,1979
tilloth01,cafrecc,1959
tilloth01,cafrecc,1960
timlimi01,swesterntx,1985
timlimi01,swesterntx,1986
timlimi01,swesterntx,1987
timmeto01,sillinois,1960
timmooz01,tampa,1989
timmooz01,tampa,1990
timmooz01,tampa,1991
timpncl01,cflorida,2002
timpncl01,cflorida,2003
timpncl01,cflorida,2004
tiptoer01,duke,1937
tiptoer01,duke,1938
tiptoer01,duke,1939
tobikda01,ohio,1972
tobikda01,ohio,1973
tobikda01,ohio,1974
tobinjo01,fordham,1931
tobinjo01,fordham,1932
tobinjo02,stmarysca,1941
toddal01,mansfield,1924
toddal01,mansfield,1925
toddja01,oklahoma,1971
toddja01,oklahoma,1972
toddja01,oklahoma,1973
toddje01,arkansas,2007
toddji01,iaparso,1967
toddji01,millersvil,1968
toddji01,millersvil,1969
tolbema01,olemiss,2001
tolbema01,olemiss,2002
tolbema01,olemiss,2003
tolbema01,olemiss,2004
tolenjo01,oksemin,1981
tolenjo01,oksemin,1982
tolenjo01,texas,1983
tollbbr01,nflorida,1991
tollbbr01,nflorida,1992
tollbbr01,nflorida,1993
tollbbr01,nflorida,1994
tollesh01,baylor,2008
tollesh01,baylor,2009
tollesh01,baylor,2010
tollest01,scarolina,2003
tollest01,scarolina,2004
tollest01,scarolina,2005
tollewa01,wcarolina,1975
tollewa01,wcarolina,1976
tollewa01,wcarolina,1977
tollewa01,wcarolina,1978
tolmati01,usc,1976
tolmati01,usc,1977
tolmati01,usc,1978
tomasan01,temple,1940
tomasan01,temple,1941
tomasan01,temple,1942
tomkobr01,flsouthern,1995
tomlijo01,txtech,2006
tomlira01,liberty,1986
tomlira01,liberty,1987
tomlira01,liberty,1988
tompkch01,arkansas,1909
tompkch01,arkansas,1910
tompkch01,arkansas,1911
tompkch01,washleeva,1912
tomsto01,ecarolina,1971
tomsto01,ecarolina,1972
tomsto01,ecarolina,1973
tonismi01,california,1998
tonismi01,california,1999
tonismi01,california,2000
torboje01,rutgers,1961
torboje01,rutgers,1962
torboje01,rutgers,1963
toregwy01,vatech,2002
toregwy01,vatech,2003
toregwy01,vatech,2004
torrean02,flmdwjc,1997
torrean02,miamidade,1998
torreca01,sanjosest,2003
torreca01,kansasst,2004
torveke01,oralrob,1979
torveke01,oralrob,1980
torveke01,oralrob,1981
toscaca99,sflorida,1975
towerjo01,oxnard,1996
towlejr01,txcolli,2003
towlejr01,txnctjc,2004
townsge01,newyorku,1886
townsge01,newyorku,1887
townsha01,washcollmd,1898
townsha01,washcollmd,1899
trabebi01,loyolamary,1998
trabebi01,loyolamary,1999
trabebi01,loyolamary,2000
trabeji01,okstate,1980
trabeji01,okstate,1981
trabeji01,okstate,1982
tracese01,cacitru,2000
tracese01,cacitru,2001
tracese01,ucirvine,2002
trachst01,cafulle,1989
trachst01,cafulle,1990
trachst01,longbeach,1991
tracyan01,bowlgreen,1993
tracyan01,bowlgreen,1994
tracyan01,bowlgreen,1995
tracyan01,bowlgreen,1996
tracych01,ecarolina,1999
tracych01,ecarolina,2000
tracych01,ecarolina,2001
tracyji01,mariettaoh,1975
tracyji01,mariettaoh,1976
tragewa01,purdue,1908
tragewa01,purdue,1909
trammbu01,tncleve,1993
trammbu01,tennessee,1994
trautjo01,nwestern,1981
trautjo01,nwestern,1982
trautjo01,nwestern,1983
trautjo01,nwestern,1984
traxlbr01,norleans,1986
traxlbr01,norleans,1987
traxlbr01,norleans,1988
treacpe01,fordham,1870
treacpe01,fordham,1871
treadje01,gamiddl,1980
treadje01,gamiddl,1981
treadje01,georgia,1982
treadje01,georgia,1983
treadre01,bartonnc,1941
treadre01,bartonnc,1942
trebeto99,portlandst,1967
trebeto99,portlandst,1968
trebeto99,portlandst,1969
trebeto99,portlandst,1970
tremani01,manhattan,1932
tremani01,manhattan,1933
tremani01,manhattan,1934
tremich01,houston,1989
tremich01,houston,1990
tremich01,houston,1991
tremich01,houston,1992
trempov01,upenn,1925
trempov01,upenn,1926
trempov01,upenn,1927
treshto01,cmichigan,1957
triplco01,appalst,1931
triplco01,appalst,1932
triplco01,appalst,1933
troedri01,santaclara,1969
troedri01,santaclara,1970
troedri01,santaclara,1971
troedri01,santaclara,1972
trombmi01,duke,1987
trombmi01,duke,1988
trombmi01,duke,1989
trujijj01,dallasbapt,1998
trujijj01,dallasbapt,1999
trujimi01,ncolorado,1979
trujimi01,ncolorado,1980
trujimi01,ncolorado,1981
trujimi01,ncolorado,1982
tsamige01,stetson,1986
tsamige01,stetson,1987
tsamige01,stetson,1988
tsamige01,stetson,1989
tubbsgr01,austinpeay,1981
tubbsgr01,austinpeay,1982
tubbsgr01,austinpeay,1983
tubbsgr01,austinpeay,1984
tuckeed01,deltast,1986
tuckeed01,deltast,1987
tuckeed01,deltast,1988
tuckemi01,longwoodva,1990
tuckemi01,longwoodva,1991
tuckemi01,longwoodva,1992
tudorjo01,manscco,1973
tudorjo01,manscco,1974
tudorjo01,georgiasou,1975
tuftsbo01,princeton,1975
tuftsbo01,princeton,1976
tuftsbo01,princeton,1977
tulowtr01,longbeach,2003
tulowtr01,longbeach,2004
tulowtr01,longbeach,2005
tunnele01,baylor,1979
tunnele01,baylor,1980
tunnele01,baylor,1981
tupmama01,plymouth,2000
tupmama01,masslowell,2001
tupmama01,masslowell,2002
turanbr01,loyolamary,1988
turanbr01,loyolamary,1989
turbege01,presbytrn,1933
turbege01,presbytrn,1934
turched01,brklyncuny,1935
turched01,brklyncuny,1936
turched01,brklyncuny,1937
turnech01,wkentucky,1988
turnech01,wkentucky,1989
turnech01,wkentucky,1990
turnech01,wkentucky,1991
turneju01,calstfull,2003
turneju01,calstfull,2004
turneju01,calstfull,2005
turneju01,calstfull,2006
turnema01,gamiddl,1986
turnesh01,calstfull,1982
turnesh01,calstfull,1983
turnesh01,calstfull,1984
turnesh01,calstfull,1985
tuttlbi01,bradley,1949
tuttlbi01,bradley,1950
tuttlbi01,bradley,1951
twinitw01,swarthmore,1913
twinitw01,swarthmore,1914
twinitw01,swarthmore,1915
twittje01,andersonsc,1977
twittje01,scarolina,1978
twittje01,scarolina,1979
twombba01,lehigh,1914
twombba01,lehigh,1915
twombba01,lehigh,1916
twombba01,lehigh,1917
twombcy01,lehigh,1916
twombcy01,lehigh,1917
twombcy01,sprngfldma,1919
twombcy01,sprngfldma,1920
twombcy01,sprngfldma,1921
tylerfr01,stanselm,1911
tynerja01,texasam,1996
tynerja01,texasam,1997
tynerja01,texasam,1998
tyngji01,harvard,1874
tyngji01,harvard,1875
tyngji01,harvard,1876
tyngji01,harvard,1877
tyngji01,harvard,1878
tyngji01,harvard,1879
tyronji01,utpanam,1970
tyronji01,utpanam,1971
tyronwa01,utpanam,1971
tyronwa01,utpanam,1972
tysonmi01,flindia,1969
tysonmi01,flindia,1970
ugglada01,memphis,1999
ugglada01,memphis,2000
ugglada01,memphis,2001
uhlaete01,baylor,1959
uhlaete01,baylor,1960
uhlaete01,baylor,1961
ujdurje01,minnesota,1976
ujdurje01,minnesota,1977
ujdurje01,minnesota,1978
ullgesc01,stjohns,1976
ullgesc01,stjohns,1977
umbarji01,arizonast,1972
umbarji01,arizonast,1973
umbarji01,arizonast,1974
umbriji01,georgia,1950
umbriji01,georgia,1951
umbriji01,georgia,1952
unglabo01,mdmdbal,1898
unglabo01,mdmdbal,1899
unglabo01,mdmdbal,1900
unroeti01,lewisil,1991
unroeti01,lewisil,1992
unserde01,missst,1964
unserde01,missst,1965
unserde01,missst,1966
upshace01,centenary,1961
upshace01,centenary,1962
upshace01,centenary,1963
urbanlu01,bostoncoll,1917
urbanlu01,bostoncoll,1919
urbanlu01,bostoncoll,1920
urbanlu01,bostoncoll,1921
urbanto01,cacabri,1987
urbanto01,cacabri,1988
urbanto01,longbeach,1989
urbanto01,longbeach,1990
urreajo01,carioho,1974
utleych01,ucla,1998
utleych01,ucla,1999
utleych01,ucla,2000
vailbo01,colbyme,1903
vailbo01,davidson,1904
vailmi01,cadeanz,1971
valaich01,ucsb,2004
valaich01,ucsb,2005
valaich01,ucsb,2006
valdema01,florida,1991
valdema01,florida,1992
valdema01,florida,1993
valdema02,flmdnjc,1994
valenda01,uncgreen,2004
valenda01,miamifl,2005
valenda01,miamifl,2006
valener01,ucla,1996
valener01,ucla,1997
valener01,ucla,1998
valenfr01,tennst,1954
valenfr01,tennst,1955
valenfr01,tennst,1956
valenjo02,setonhall,1986
valenjo02,setonhall,1987
valenjo02,setonhall,1988
valenjo04,aljeffd,1998
valenjo04,aljeffd,1999
valenvi01,iona,1948
valenvi01,iona,1949
valenvi01,iona,1950
vanatru01,pennst,1927
vanatru01,pennst,1928
vanbejo01,kentst,1999
vanbejo01,kentst,2000
vanbejo01,kentst,2001
vanbuty01,calavco,1981
vanceco01,gatech,1998
vanceco01,gatech,1999
vanceco01,gatech,2000
vancejo01,swtexas,1927
vancesa01,stanford,1967
vancesa01,stanford,1968
vandaca01,illinois,1905
vandaca01,illinois,1906
vandaca01,illinois,1907
vandeed01,casbvjc,1978
vandeed01,arizonast,1979
vandeed01,arizonast,1980
vandejo02,wmichigan,1985
vandejo02,wmichigan,1986
vandejo02,wmichigan,1987
vanegti01,alsuscc,1988
vanegti01,alsuscc,1989
vanegti01,jksonvilst,1990
vanegti01,jksonvilst,1991
vanevjo01,msitawa,2000
vanevjo01,msitawa,2001
vangoda01,usc,1976
vangoda01,usc,1977
vangoda01,usc,1978
vanlawi01,kentucky,1989
vanlawi01,kentucky,1990
vanlawi01,kentucky,1991
vannjo01,arkansas,1909
vannjo01,arkansas,1910
vargaja01,lsu,2002
vargaja01,cacypre,2003
vargaja01,longbeach,2004
vargubi01,bostoncoll,1922
vargubi01,bostoncoll,1923
vargubi01,bostoncoll,1924
varitja01,gatech,1991
varitja01,gatech,1992
varitja01,gatech,1993
varitja01,gatech,1994
varnedi01,dartmouth,1899
varnedi01,dartmouth,1900
varnedi01,dartmouth,1901
varnepe01,harvard,1968
varnepe01,harvard,1969
varnepe01,harvard,1970
varnepe01,harvard,1971
varshga01,wioshkosh,1980
varshga01,wioshkosh,1981
varshga01,wioshkosh,1982
varvaan01,stjohns,2003
varvaan01,stjohns,2004
varvaan01,stjohns,2005
vasquan01,texasam,2006
vasquan01,usc,2007
vasquan01,usc,2008
vasquan01,usc,2009
vasquvi01,ucsb,2001
vasquvi01,ucsb,2002
vasquvi01,ucsb,2003
vatchji01,calstnorth,1986
vatchji01,calstnorth,1987
vaughbo01,princeton,1906
vaughbo01,princeton,1907
vaughbo01,princeton,1908
vaughbo01,princeton,1909
vaughde01,oklahoma,1978
vaughde01,oklahoma,1979
vaughde01,oklahoma,1980
vaughde01,oklahoma,1981
vaughgr01,casacra,1984
vaughgr01,casacra,1985
vaughgr01,miamifl,1986
vaughmo01,setonhall,1987
vaughmo01,setonhall,1988
vaughmo01,setonhall,1989
vaughpo01,richmond,1938
vaughpo01,richmond,1939
vaughpo01,richmond,1940
vazqura01,iaindia,1995
vealco01,auburn,1952
vealdo01,azpimcc,2005
vealebo01,benedctnks,1956
vealebo01,benedctnks,1957
vealebo01,benedctnks,1958
veilbu01,bucknell,1901
veilbu01,bucknell,1902
velarra01,lubbchrist,1982
velarra01,lubbchrist,1983
velarra01,lubbchrist,1984
velarra01,lubbchrist,1985
venabwi01,princeton,2003
venabwi01,princeton,2004
venabwi01,princeton,2005
venafmi01,jamesmad,1992
venafmi01,jamesmad,1993
venafmi01,jamesmad,1994
venafmi01,jamesmad,1995
ventomi01,nmnmjco,1997
ventomi01,casajco,1998
venturo01,okstate,1986
venturo01,okstate,1987
venturo01,okstate,1988
verdury01,lsu,2008
veresda01,ormount,1985
veresda01,ormount,1986
veresra01,casacra,1985
verhojo01,westmontca,1971
verhojo01,westmontca,1972
verhojo01,westmontca,1973
verhojo01,laverneca,1974
verlaju01,olddom,2002
verlaju01,olddom,2003
verlaju01,olddom,2004
vermija01,nmexico,2001
vermija01,nmexico,2002
vermija01,nmexico,2003
vernojo01,amherstma,1909
vernojo01,amherstma,1910
vernojo01,amherstma,1911
vernojo01,amherstma,1912
vernomi01,villanova,1937
vernomi01,villanova,1938
veselbo01,camsajc,1976
viaule01,dartmouth,1886
vicker01,michigan,1921
vicker01,michigan,1922
vicksa01,millsapsms,1914
vicksa01,millsapsms,1915
vicksa01,millsapsms,1916
villabr01,cawvjco,1994
villabr01,cawvjco,1995
villael01,flinternat,2005
villael01,floridast,2008
villahe01,uab,1982
villahe01,uab,1983
villahe01,uab,1984
villoro01,umass,1991
villoro01,umass,1992
vinafe01,cacosum,1988
vinafe01,casacra,1989
vinafe01,arizonast,1990
vinceni01,longbeach,2008
vininke01,clemson,1994
vininke01,clemson,1995
vininke01,clemson,1996
vintobi01,yale,1886
violafr01,stjohns,1979
violafr01,stjohns,1980
violafr01,stjohns,1981
vitiejo01,alabama,1989
vitiejo01,alabama,1990
vitiejo01,alabama,1991
vitkojo01,stfranpa,1989
vogelot01,illinois,1921
vogelot01,illinois,1922
vogelot01,illinois,1923
vogelry01,kutztown,1996
vogelry01,kutztown,1997
vogelry01,kutztown,1998
voigtja01,lsu,1986
voigtja01,lsu,1987
vonhobr01,nillinois,1963
vonkofr01,charleston,1911
vonkofr01,scarolina,1912
vonkofr01,scarolina,1913
vorhecy01,oberlinoh,1893
vorhecy01,oberlinoh,1894
vorhecy01,oberlinoh,1895
vorhecy01,oberlinoh,1896
vorhecy01,syracuse,1897
vorhecy01,syracuse,1898
vosbeed01,arizona,1980
vosbeed01,arizona,1981
vosbeed01,arizona,1982
vossbi01,caorang,1962
vossbi01,caorang,1963
voylebr01,ilkishw,1996
voylebr01,lincolnmem,1997
voylebr01,lincolnmem,1998
vuckope01,clarion,1971
vuckope01,clarion,1972
vuckope01,clarion,1973
vuckope01,clarion,1974
vukovge01,sillinois,1975
vukovge01,sillinois,1976
vukovge01,sillinois,1977
vukovjo01,caameri,1966
wachami01,texasam,2010
wachami01,texasam,2011
wachami01,texasam,2012
waddefr01,gatech,1927
waddefr01,gatech,1928
wadderu01,pavolan,1897
waddeto01,manhattan,1975
waddeto01,manhattan,1976
waddeto01,manhattan,1978
waddeto01,manhattan,1979
wadeco01,kywesleyan,2002
wadeco01,kywesleyan,2003
wadeco01,kywesleyan,2004
wagenwo01,princeton,1887
wagenwo01,princeton,1888
wagenwo01,upenn,1890
wagenwo01,upenn,1891
wagnebi02,ferrumva,1991
wagnebi02,ferrumva,1992
wagnebi02,ferrumva,1993
wagnega01,eillinois,1960
wagnega01,eillinois,1961
wagneha01,duke,1936
wagneha01,duke,1937
wagnele01,tuskegee,1953
wagnema02,arkansas,1991
wagnema02,arkansas,1992
