playerID,yearID,teamID,lgID,round,POS,G,GS,InnOuts,PO,A,E,DP,TP,PB,SB,CS
hammeja01,2009,COL,NL,NLDS2,P,1,1,11,0,2,0,1,0,,,
happja01,2009,PHI,NL,NLCS,P,3,0,2,0,0,0,0,0,,,
happja01,2009,PHI,NL,NLDS2,P,2,1,9,0,0,0,0,0,,,
happja01,2009,PHI,NL,WS,P,2,0,8,0,0,0,0,0,,,
harribr01,2009,MIN,AL,ALDS1,3B,2,1,42,2,3,0,1,0,,,
hawksbl01,2009,SLN,NL,NLDS1,P,1,0,3,0,0,0,0,0,,,
hawpebr01,2009,COL,NL,NLDS2,RF,2,1,27,2,0,1,0,0,,,
heltoto01,2009,COL,NL,NLDS2,1B,4,4,105,33,3,0,6,0,,,
hollima01,2009,SLN,NL,NLDS1,LF,3,3,77,3,0,1,0,0,,,
howarry01,2009,PHI,NL,NLCS,1B,5,5,132,38,3,0,2,0,,,
howarry01,2009,PHI,NL,NLDS2,1B,4,4,108,29,1,0,3,0,,,
howarry01,2009,PHI,NL,WS,1B,6,6,156,33,4,0,3,0,,,
hudsoor01,2009,LAN,NL,NLCS,2B,2,0,6,0,2,0,0,0,,,
hudsoor01,2009,LAN,NL,NLDS1,2B,2,0,6,1,0,0,0,0,,,
hugheph01,2009,NYA,AL,ALCS,P,3,0,8,0,0,0,0,0,,,
hugheph01,2009,NYA,AL,ALDS1,P,3,0,6,0,0,0,0,0,,,
hugheph01,2009,NYA,AL,WS,P,3,0,5,0,0,0,0,0,,,
hunteto01,2009,LAA,AL,ALCS,CF,6,6,172,15,1,1,1,0,,,
hunteto01,2009,LAA,AL,ALDS2,CF,3,3,81,13,0,0,0,0,,,
ibanera01,2009,PHI,NL,NLCS,LF,5,5,120,11,0,0,0,0,,,
ibanera01,2009,PHI,NL,NLDS2,LF,4,4,100,9,0,1,0,0,,,
ibanera01,2009,PHI,NL,WS,LF,4,4,105,9,1,1,0,0,,,
izturma01,2009,LAA,AL,ALCS,2B,2,2,64,4,8,1,1,0,,,
izturma01,2009,LAA,AL,ALDS2,2B,2,2,54,2,1,0,0,0,,,
jepseke01,2009,LAA,AL,ALCS,P,3,0,11,0,1,0,0,0,,,
jepseke01,2009,LAA,AL,ALDS2,P,2,0,4,0,1,0,0,0,,,
jeterde01,2009,NYA,AL,ALCS,SS,6,6,176,10,23,1,4,0,,,
jeterde01,2009,NYA,AL,ALDS1,SS,3,3,87,5,9,0,0,0,,,
jeterde01,2009,NYA,AL,WS,SS,6,6,159,10,17,0,3,0,,,
jimenub01,2009,COL,NL,NLDS2,P,2,2,36,1,2,0,0,0,,,
kazmisc01,2009,LAA,AL,ALCS,P,2,1,14,0,2,1,0,0,,,
kazmisc01,2009,LAA,AL,ALDS2,P,1,1,18,0,1,0,0,0,,,
kempma01,2009,LAN,NL,NLCS,CF,5,5,128,7,1,0,1,0,,,
kempma01,2009,LAN,NL,NLDS1,CF,3,3,81,4,1,0,0,0,,,
kendrho01,2009,LAA,AL,ALCS,2B,4,4,108,4,13,1,1,0,,,
kendrho01,2009,LAA,AL,ALDS2,2B,1,1,27,2,2,0,1,0,,,
kershcl01,2009,LAN,NL,NLCS,P,2,1,20,0,2,0,0,0,,,
kershcl01,2009,LAN,NL,NLDS1,P,1,1,20,0,1,0,0,0,,,
kotchca01,2009,BOS,AL,ALDS2,1B,1,0,3,0,0,0,0,0,,,
kubelja01,2009,MIN,AL,ALDS1,RF,2,2,51,2,0,0,0,0,,,
kuoho01,2009,LAN,NL,NLCS,P,4,0,12,0,0,0,0,0,,,
kuoho01,2009,LAN,NL,NLDS1,P,1,0,3,0,0,0,0,0,,,
kurodhi01,2009,LAN,NL,NLCS,P,1,1,4,0,1,0,0,0,,,
lackejo01,2009,LAA,AL,ALCS,P,2,2,37,2,0,1,0,0,,,
lackejo01,2009,LAA,AL,ALDS2,P,1,1,22,2,0,0,0,0,,,
leecl02,2009,PHI,NL,NLCS,P,1,1,24,1,1,0,0,0,,,
leecl02,2009,PHI,NL,NLDS2,P,2,2,49,0,2,0,0,0,,,
leecl02,2009,PHI,NL,WS,P,2,2,48,2,2,0,0,0,,,
lestejo01,2009,BOS,AL,ALDS2,P,1,1,18,0,2,0,0,0,,,
lidgebr01,2009,PHI,NL,NLCS,P,3,0,8,0,0,0,0,0,,,
lidgebr01,2009,PHI,NL,NLDS2,P,2,0,4,0,0,0,0,0,,,
lidgebr01,2009,PHI,NL,WS,P,1,0,3,0,0,0,0,0,,,
liriafr01,2009,MIN,AL,ALDS1,P,1,0,6,0,0,0,0,0,,,
loneyja01,2009,LAN,NL,NLCS,1B,5,5,128,39,2,0,4,0,,,
loneyja01,2009,LAN,NL,NLDS1,1B,3,3,81,34,2,0,2,0,,,
loretma01,2009,LAN,NL,NLCS,3B,1,0,3,0,1,0,0,0,,,
lowelmi01,2009,BOS,AL,ALDS2,3B,3,3,72,2,9,1,2,0,,,
lowrije01,2009,BOS,AL,ALDS2,SS,2,0,6,0,0,0,0,0,,,
ludwiry01,2009,SLN,NL,NLDS1,RF,3,3,77,7,0,0,0,0,,,
lugoju01,2009,SLN,NL,NLDS1,2B,3,1,35,3,4,0,1,0,,,
madsory01,2009,PHI,NL,NLCS,P,4,0,10,0,1,0,0,0,,,
madsory01,2009,PHI,NL,NLDS2,P,3,0,8,0,0,0,0,0,,,
madsory01,2009,PHI,NL,WS,P,5,0,13,0,0,0,0,0,,,
mahayro01,2009,MIN,AL,ALDS1,P,3,0,5,1,0,0,0,0,,,
marquja01,2009,COL,NL,NLDS2,P,1,0,3,0,1,0,0,0,,,
marteda01,2009,NYA,AL,ALCS,P,3,0,4,0,1,0,0,0,,,
marteda01,2009,NYA,AL,ALDS1,P,1,0,0,0,0,0,0,0,,,
marteda01,2009,NYA,AL,WS,P,4,0,8,0,0,0,0,0,,,
martipe02,2009,PHI,NL,NLCS,P,1,1,21,1,2,0,0,0,,,
martipe02,2009,PHI,NL,WS,P,2,2,30,0,0,0,0,0,,,
martiru01,2009,LAN,NL,NLCS,C,5,5,128,34,1,0,0,0,1,,
martiru01,2009,LAN,NL,NLDS1,C,3,3,81,17,2,0,0,0,0,,
martivi01,2009,BOS,AL,ALDS2,C,3,3,75,20,3,0,1,0,0,,
mathije01,2009,LAA,AL,ALCS,C,5,3,91,24,2,0,0,0,0,,
mathije01,2009,LAA,AL,ALDS2,C,2,1,30,7,0,1,0,0,0,,
matthga02,2009,LAA,AL,ALCS,LF,1,0,16,0,0,0,0,0,,,
mauerjo01,2009,MIN,AL,ALDS1,C,3,3,81,21,2,0,0,0,0,,
mccleky01,2009,SLN,NL,NLDS1,P,1,0,2,0,0,0,0,0,,,
mijarjo01,2009,MIN,AL,ALDS1,P,2,0,2,0,0,0,0,0,,,
milletr02,2009,SLN,NL,NLDS1,P,2,0,2,0,0,0,0,0,,,
molinjo01,2009,NYA,AL,ALCS,C,2,2,36,7,3,0,0,0,0,,
molinjo01,2009,NYA,AL,ALDS1,C,1,1,18,6,0,0,0,0,0,,
molinjo01,2009,NYA,AL,WS,C,2,2,33,13,1,0,0,0,0,,
molinya01,2009,SLN,NL,NLDS1,C,3,3,77,24,1,0,0,0,1,,
moralfr01,2009,COL,NL,NLDS2,P,4,0,8,0,0,0,0,0,,,
moralke01,2009,LAA,AL,ALCS,1B,6,6,172,52,11,0,7,0,,,
moralke01,2009,LAA,AL,ALDS2,1B,3,3,81,25,2,0,1,0,,,
motteja01,2009,SLN,NL,NLDS1,P,1,0,3,0,0,0,0,0,,,
myersbr01,2009,PHI,NL,NLDS2,P,1,0,2,0,1,0,0,0,,,
myersbr01,2009,PHI,NL,WS,P,1,0,3,0,0,0,0,0,,,
napolmi01,2009,LAA,AL,ALCS,C,5,3,81,23,3,0,0,0,0,,
napolmi01,2009,LAA,AL,ALDS2,C,2,2,51,10,1,0,0,0,0,,
nathajo01,2009,MIN,AL,ALDS1,P,2,0,6,0,0,1,0,0,,,
okajihi01,2009,BOS,AL,ALDS2,P,1,0,1,0,0,0,0,0,,,
oliveda02,2009,LAA,AL,ALCS,P,5,0,19,0,1,0,0,0,,,
oliveda02,2009,LAA,AL,ALDS2,P,3,0,7,0,0,0,0,0,,,
padilvi01,2009,LAN,NL,NLCS,P,2,2,31,0,1,0,0,0,,,
padilvi01,2009,LAN,NL,NLDS1,P,1,1,21,1,3,0,0,0,,,
palmema01,2009,LAA,AL,ALCS,P,2,0,8,0,0,0,0,0,,,
papeljo01,2009,BOS,AL,ALDS2,P,2,0,6,0,1,0,0,0,,,
parkch01,2009,PHI,NL,NLCS,P,4,0,10,0,1,0,0,0,,,
parkch01,2009,PHI,NL,WS,P,4,0,10,0,0,0,0,0,,,
pavanca01,2009,MIN,AL,ALDS1,P,1,1,21,1,0,0,0,0,,,
pedrodu01,2009,BOS,AL,ALDS2,2B,3,3,75,4,10,0,1,0,,,
pettian01,2009,NYA,AL,ALCS,P,2,2,38,0,2,0,0,0,,,
pettian01,2009,NYA,AL,ALDS1,P,1,1,19,0,0,0,0,0,,,
pettian01,2009,NYA,AL,WS,P,2,2,35,1,0,0,0,0,,,
pierrju01,2009,LAN,NL,NLCS,LF,3,0,8,2,0,0,0,0,,,
pierrju01,2009,LAN,NL,NLDS1,LF,1,0,3,0,0,0,0,0,,,
pineijo01,2009,SLN,NL,NLDS1,P,1,1,12,0,0,1,0,0,,,
posadjo01,2009,NYA,AL,ALCS,C,6,4,140,30,3,0,0,0,0,,
posadjo01,2009,NYA,AL,ALDS1,C,3,2,66,26,3,0,0,0,2,,
posadjo01,2009,NYA,AL,WS,C,6,4,126,38,3,1,0,0,1,,
pujolal01,2009,SLN,NL,NLDS1,1B,3,3,77,25,5,0,1,0,,,
puntoni01,2009,MIN,AL,ALDS1,2B,3,3,81,6,9,0,1,0,,,
ramirma02,2009,LAN,NL,NLCS,LF,5,5,120,9,0,0,0,0,,,
ramirma02,2009,LAN,NL,NLDS1,LF,3,3,78,5,0,0,0,0,,,
ramirra02,2009,BOS,AL,ALDS2,P,1,0,0,0,0,0,0,0,,,
rasmuco01,2009,SLN,NL,NLDS1,CF,3,3,71,5,0,0,0,0,,,
rauchjo01,2009,MIN,AL,ALDS1,P,3,0,4,0,0,0,0,0,,,
reyesde01,2009,SLN,NL,NLDS1,P,2,0,3,0,0,0,0,0,,,
riverju01,2009,LAA,AL,ALCS,LF,6,6,153,10,1,1,0,0,,,
riverju01,2009,LAA,AL,ALDS2,LF,3,3,75,8,0,0,0,0,,,
riverma01,2009,NYA,AL,ALCS,P,5,0,21,1,0,0,0,0,,,
riverma01,2009,NYA,AL,ALDS1,P,3,0,11,0,0,0,0,0,,,
riverma01,2009,NYA,AL,WS,P,4,0,16,0,0,0,0,0,,,
roberda08,2009,NYA,AL,ALCS,P,2,0,6,0,1,0,0,0,,,
roberda08,2009,NYA,AL,ALDS1,P,1,0,3,0,0,0,0,0,,,
roberda08,2009,NYA,AL,WS,P,2,0,7,0,0,0,0,0,,,
rodrial01,2009,NYA,AL,ALCS,3B,6,6,176,0,13,0,2,0,,,
rodrial01,2009,NYA,AL,ALDS1,3B,3,3,87,2,6,0,1,0,,,
rodrial01,2009,NYA,AL,WS,3B,6,6,159,5,13,1,2,0,,,
rolliji01,2009,PHI,NL,NLCS,SS,5,5,132,7,12,0,2,0,,,
rolliji01,2009,PHI,NL,NLDS2,SS,4,4,108,10,10,1,1,0,,,
rolliji01,2009,PHI,NL,WS,SS,6,6,156,9,7,1,3,0,,,
ruizca01,2009,PHI,NL,NLCS,C,5,5,132,35,3,0,0,0,0,,
ruizca01,2009,PHI,NL,NLDS2,C,4,4,108,28,0,0,0,0,0,,
ruizca01,2009,PHI,NL,WS,C,6,6,156,57,0,0,0,0,0,,
ryanbr01,2009,SLN,NL,NLDS1,SS,3,3,77,3,14,0,1,0,,,
sabatcc01,2009,NYA,AL,ALCS,P,2,2,48,0,3,0,0,0,,,
sabatcc01,2009,NYA,AL,ALDS1,P,1,1,20,0,0,0,0,0,,,
sabatcc01,2009,NYA,AL,WS,P,2,2,41,0,0,0,0,0,,,
saitota01,2009,BOS,AL,ALDS2,P,1,0,3,0,0,0,0,0,,,
santaer01,2009,LAA,AL,ALCS,P,4,0,17,1,0,0,0,0,,,
saundjo01,2009,LAA,AL,ALCS,P,2,2,31,1,1,0,2,0,,,
schumsk01,2009,SLN,NL,NLDS1,2B,2,2,42,2,1,0,0,0,,,
schumsk01,2009,SLN,NL,NLDS1,CF,1,0,6,0,0,0,0,0,,,
sherrge01,2009,LAN,NL,NLCS,P,3,0,6,0,0,0,0,0,,,
sherrge01,2009,LAN,NL,NLDS1,P,3,0,7,0,0,0,0,0,,,
smithse01,2009,COL,NL,NLDS2,LF,1,1,27,1,0,0,0,0,,,
smoltjo01,2009,SLN,NL,NLDS1,P,1,0,6,0,0,0,0,0,,,
spande01,2009,MIN,AL,ALDS1,CF,2,2,51,2,0,0,0,0,,,
spande01,2009,MIN,AL,ALDS1,RF,1,1,30,1,0,0,0,0,,,
spilbry01,2009,COL,NL,NLDS2,RF,2,2,51,4,0,0,0,0,,,
stewaia01,2009,COL,NL,NLDS2,3B,2,0,15,0,2,0,1,0,,,
streehu01,2009,COL,NL,NLDS2,P,3,0,8,0,0,0,0,0,,,
swishni01,2009,NYA,AL,ALCS,RF,6,6,149,19,1,0,1,0,,,
swishni01,2009,NYA,AL,ALDS1,RF,3,3,84,4,2,0,0,0,,,
swishni01,2009,NYA,AL,WS,RF,5,5,126,13,1,0,0,0,,,
teixema01,2009,NYA,AL,ALCS,1B,6,6,176,71,2,0,8,0,,,
teixema01,2009,NYA,AL,ALDS1,1B,3,3,87,26,2,0,1,0,,,
teixema01,2009,NYA,AL,WS,1B,6,6,159,49,2,0,5,0,,,
tolbema01,2009,MIN,AL,ALDS1,3B,2,2,39,0,2,0,1,0,,,
torreyo01,2009,COL,NL,NLDS2,C,4,4,105,30,4,0,1,0,0,,
troncra01,2009,LAN,NL,NLCS,P,3,0,9,0,1,0,0,0,,,
tulowtr01,2009,COL,NL,NLDS2,SS,4,4,105,12,10,0,3,0,,,
utleych01,2009,PHI,NL,NLCS,2B,5,5,132,17,13,2,1,0,,,
utleych01,2009,PHI,NL,NLDS2,2B,4,4,108,8,9,0,4,0,,,
utleych01,2009,PHI,NL,WS,2B,6,6,156,10,9,0,1,0,,,
victosh01,2009,PHI,NL,NLCS,CF,5,5,132,9,0,0,0,0,,,
victosh01,2009,PHI,NL,NLDS2,CF,4,4,108,9,0,0,0,0,,,
victosh01,2009,PHI,NL,WS,CF,6,6,150,14,0,0,0,0,,,
wagnebi02,2009,BOS,AL,ALDS2,P,2,0,3,0,0,0,0,0,,,
wainwad01,2009,SLN,NL,NLDS1,P,1,1,24,2,0,0,0,0,,,
weaveje01,2009,LAN,NL,NLDS1,P,1,0,4,0,1,0,0,0,,,
weaveje02,2009,LAA,AL,ALCS,P,3,1,19,0,1,0,0,0,,,
weaveje02,2009,LAA,AL,ALDS2,P,1,1,22,1,2,0,0,0,,,
werthja01,2009,PHI,NL,NLCS,RF,5,5,132,9,0,0,0,0,,,
werthja01,2009,PHI,NL,NLDS2,RF,4,4,108,8,1,0,1,0,,,
werthja01,2009,PHI,NL,WS,RF,6,6,156,14,0,0,0,0,,,
willire03,2009,LAA,AL,ALCS,LF,1,0,3,0,0,0,0,0,,,
willire03,2009,LAA,AL,ALDS2,LF,1,0,6,1,0,0,0,0,,,
wolfra02,2009,LAN,NL,NLCS,P,1,1,16,0,0,0,0,0,,,
wolfra02,2009,LAN,NL,NLDS1,P,1,1,11,0,1,0,1,0,,,
youklke01,2009,BOS,AL,ALDS2,1B,3,3,72,25,1,1,1,0,,,
youklke01,2009,BOS,AL,ALDS2,3B,1,0,3,0,0,0,0,0,,,
youngde03,2009,MIN,AL,ALDS1,LF,3,3,81,6,0,0,0,0,,,
affelje01,2010,SFN,NL,NLCS,P,3,0,8,0,0,0,0,0,,,
affelje01,2010,SFN,NL,WS,P,2,0,4,0,0,0,0,0,,,
andruel01,2010,TEX,AL,ALCS,SS,6,6,159,12,18,0,4,0,,,
andruel01,2010,TEX,AL,ALDS1,SS,5,5,135,9,7,2,2,0,,,
andruel01,2010,TEX,AL,WS,SS,5,5,129,7,13,1,3,0,,,
ankieri01,2010,ATL,NL,NLDS2,CF,4,4,108,5,0,1,0,0,,,
arroybr01,2010,CIN,NL,NLDS1,P,1,1,16,0,0,0,0,0,,,
baileho02,2010,CIN,NL,NLDS1,P,1,0,6,0,0,0,0,0,,,
bakersc02,2010,MIN,AL,ALDS2,P,1,0,7,0,0,0,0,0,,,
balfogr01,2010,TBA,AL,ALDS1,P,3,0,11,0,0,0,0,0,,,
bartlja01,2010,TBA,AL,ALDS1,SS,5,4,117,6,14,0,4,0,,,
bastaan01,2010,PHI,NL,NLCS,P,1,0,1,0,0,0,0,0,,,
benoijo01,2010,TBA,AL,ALDS1,P,3,0,11,1,0,0,0,0,,,
berkmla01,2010,NYA,AL,ALCS,1B,2,2,51,18,1,0,2,0,,,
blantjo01,2010,PHI,NL,NLCS,P,1,1,14,0,0,0,0,0,,,
borboju01,2010,TEX,AL,ALDS1,LF,2,1,33,0,0,0,0,0,,,
braybi01,2010,CIN,NL,NLDS1,P,2,0,5,0,1,0,0,0,,,
brignre01,2010,TBA,AL,ALDS1,SS,2,1,18,0,1,0,0,0,,,
bruceja01,2010,CIN,NL,NLDS1,RF,3,3,75,14,0,1,0,0,,,
bumgama01,2010,SFN,NL,NLCS,P,2,1,20,0,3,0,0,0,,,
bumgama01,2010,SFN,NL,NLDS2,P,1,1,18,0,0,0,0,0,,,
bumgama01,2010,SFN,NL,WS,P,1,1,24,0,1,0,0,0,,,
burneaj01,2010,NYA,AL,ALCS,P,1,1,18,2,0,0,1,0,,,
burrepa01,2010,SFN,NL,NLCS,LF,6,6,126,10,0,0,0,0,,,
burrepa01,2010,SFN,NL,NLDS2,LF,4,4,69,9,0,1,0,0,,,
burrepa01,2010,SFN,NL,WS,LF,3,3,60,3,0,0,0,0,,,
cabreme01,2010,ATL,NL,NLDS2,LF,3,1,42,1,1,0,1,0,,,
cabreor01,2010,CIN,NL,NLDS1,SS,3,3,63,5,4,1,2,0,,,
cainma01,2010,SFN,NL,NLCS,P,1,1,21,1,1,0,0,0,,,
cainma01,2010,SFN,NL,NLDS2,P,1,1,20,0,0,0,0,0,,,
cainma01,2010,SFN,NL,WS,P,1,1,23,0,0,0,0,0,,,
canoro01,2010,NYA,AL,ALCS,2B,6,6,156,12,15,0,4,0,,,
canoro01,2010,NYA,AL,ALDS2,2B,3,3,81,4,11,0,2,0,,,
cantujo01,2010,TEX,AL,ALCS,1B,1,1,27,8,0,0,1,0,,,
cantujo01,2010,TEX,AL,ALDS1,1B,1,1,27,2,0,0,0,0,,,
cantujo01,2010,TEX,AL,WS,1B,1,0,3,1,0,0,0,0,,,
cappsma01,2010,MIN,AL,ALDS2,P,1,0,3,0,0,0,0,0,,,
cervefr01,2010,NYA,AL,ALCS,C,1,1,21,6,0,0,0,0,0,,
chambjo03,2010,NYA,AL,ALCS,P,3,0,10,0,0,0,0,0,,,
chapmar01,2010,CIN,NL,NLDS1,P,2,0,5,0,0,0,0,0,,,
choatra01,2010,TBA,AL,ALDS1,P,3,0,3,0,0,0,0,0,,,
conrabr01,2010,ATL,NL,NLDS2,2B,3,3,78,8,9,4,3,0,,,
contrjo01,2010,PHI,NL,NLCS,P,3,0,9,0,1,0,0,0,,,
contrjo01,2010,PHI,NL,NLDS1,P,1,0,3,0,0,0,0,0,,,
crainje01,2010,MIN,AL,ALDS2,P,1,0,1,0,0,0,0,0,,,
crawfca02,2010,TBA,AL,ALDS1,LF,5,5,135,9,0,0,0,0,,,
cruzne02,2010,TEX,AL,ALCS,LF,4,3,57,4,0,0,0,0,,,
cruzne02,2010,TEX,AL,ALCS,RF,5,3,90,7,0,0,0,0,,,
cruzne02,2010,TEX,AL,ALDS1,LF,2,2,54,1,0,0,0,0,,,
cruzne02,2010,TEX,AL,ALDS1,RF,3,3,81,7,1,0,0,0,,,
cruzne02,2010,TEX,AL,WS,LF,3,3,78,5,0,0,0,0,,,
cruzne02,2010,TEX,AL,WS,RF,2,2,51,5,0,0,0,0,,,
cuddymi01,2010,MIN,AL,ALDS2,1B,3,3,78,28,1,0,3,0,,,
cuetojo01,2010,CIN,NL,NLDS1,P,1,1,15,0,0,0,0,0,,,
daviswa01,2010,TBA,AL,ALDS1,P,1,1,15,0,0,0,0,0,,,
diazma02,2010,ATL,NL,NLDS2,LF,3,3,69,2,1,0,0,0,,,
duensbr01,2010,MIN,AL,ALDS2,P,1,1,10,0,0,0,0,0,,,
dunnmi01,2010,ATL,NL,NLDS2,P,3,0,4,0,0,0,0,0,,,
durbich01,2010,PHI,NL,NLCS,P,1,0,3,0,0,0,0,0,,,
durbich01,2010,PHI,NL,NLDS1,P,1,0,1,0,1,0,0,0,,,
farnsky01,2010,ATL,NL,NLDS2,P,2,0,6,0,0,0,0,0,,,
felizne01,2010,TEX,AL,ALCS,P,3,0,9,1,0,0,0,0,,,
felizne01,2010,TEX,AL,ALDS1,P,2,0,4,0,0,0,0,0,,,
felizne01,2010,TEX,AL,WS,P,2,0,9,0,0,0,0,0,,,
fontemi01,2010,SFN,NL,NLCS,3B,2,2,47,0,3,1,0,0,,,
fontemi01,2010,SFN,NL,NLDS2,3B,3,2,48,1,3,1,0,0,,,
francbe01,2010,PHI,NL,NLCS,LF,1,1,26,1,0,0,0,0,,,
francje02,2010,TEX,AL,ALCS,RF,4,3,69,3,0,1,0,0,,,
francje02,2010,TEX,AL,ALDS1,RF,2,2,54,3,0,0,0,0,,,
francje02,2010,TEX,AL,WS,RF,2,2,54,3,0,0,0,0,,,
fuentbr01,2010,MIN,AL,ALDS2,P,2,0,8,0,0,0,0,0,,,
garcija01,2010,SFN,NL,NLCS,P,2,0,5,0,0,0,0,0,,,
garcija01,2010,SFN,NL,NLDS2,P,1,0,5,1,1,0,0,0,,,
garcija01,2010,SFN,NL,WS,P,1,0,4,0,0,0,0,0,,,
gardnbr01,2010,NYA,AL,ALCS,LF,6,6,147,8,0,0,0,0,,,
gardnbr01,2010,NYA,AL,ALDS2,LF,3,3,81,8,0,0,0,0,,,
garzama01,2010,TBA,AL,ALDS1,P,1,1,18,1,0,0,0,0,,,
glaustr01,2010,ATL,NL,NLDS2,3B,2,1,22,0,3,0,1,0,,,
golsogr01,2010,NYA,AL,ALCS,RF,1,0,3,0,0,0,0,0,,,
golsogr01,2010,NYA,AL,ALDS2,RF,2,0,9,0,0,0,0,0,,,
gomesjo01,2010,CIN,NL,NLDS1,LF,2,2,51,2,0,0,0,0,,,
gonzaal02,2010,ATL,NL,NLDS2,SS,4,4,111,4,10,2,4,0,,,
grandcu01,2010,NYA,AL,ALCS,CF,6,6,156,14,0,0,0,0,,,
grandcu01,2010,NYA,AL,ALDS2,CF,3,3,81,7,0,0,0,0,,,
guerrma02,2010,MIN,AL,ALDS2,P,2,0,5,0,0,0,0,0,,,
guerrvl01,2010,TEX,AL,WS,RF,1,1,24,1,0,2,0,0,,,
hallaro01,2010,PHI,NL,NLCS,P,2,2,39,0,0,0,0,0,,,
hallaro01,2010,PHI,NL,NLDS1,P,1,1,27,0,1,0,0,0,,,
hamelco01,2010,PHI,NL,NLCS,P,1,1,18,1,0,0,0,0,,,
hamelco01,2010,PHI,NL,NLDS1,P,1,1,27,0,1,0,0,0,,,
hamiljo03,2010,TEX,AL,ALCS,CF,6,6,159,15,0,1,0,0,,,
hamiljo03,2010,TEX,AL,ALDS1,CF,5,5,135,20,0,1,0,0,,,
hamiljo03,2010,TEX,AL,WS,CF,5,5,129,13,0,0,0,0,,,
hanigry01,2010,CIN,NL,NLDS1,C,2,1,26,6,0,0,0,0,0,,
hansoto01,2010,ATL,NL,NLDS2,P,1,1,12,0,1,0,0,0,,,
hardyjj01,2010,MIN,AL,ALDS2,SS,3,3,78,4,10,0,3,0,,,
heisech01,2010,CIN,NL,NLDS1,LF,1,0,7,0,0,0,0,0,,,
hernadi01,2010,ATL,NL,NLDS2,3B,2,0,11,0,0,0,0,0,,,
hernara02,2010,CIN,NL,NLDS1,C,3,2,49,8,1,0,0,0,0,,
heywaja01,2010,ATL,NL,NLDS2,RF,4,4,111,3,0,0,0,0,,,
hollade01,2010,TEX,AL,ALCS,P,2,0,17,0,0,0,0,0,,,
hollade01,2010,TEX,AL,ALDS1,P,2,0,14,0,0,0,0,0,,,
hollade01,2010,TEX,AL,WS,P,2,0,3,0,0,0,0,0,,,
howarry01,2010,PHI,NL,NLCS,1B,6,6,158,39,0,1,3,0,,,
howarry01,2010,PHI,NL,NLDS1,1B,3,3,81,27,0,0,1,0,,,
hudsoor01,2010,MIN,AL,ALDS2,2B,3,3,78,6,6,0,2,0,,,
hudsoti01,2010,ATL,NL,NLDS2,P,1,1,21,4,0,0,0,0,,,
huffau01,2010,SFN,NL,NLCS,1B,6,6,155,45,4,1,5,0,,,
huffau01,2010,SFN,NL,NLDS2,1B,4,4,108,22,1,0,1,0,,,
huffau01,2010,SFN,NL,WS,1B,4,4,102,40,0,1,4,0,,,
hugheph01,2010,NYA,AL,ALCS,P,2,2,26,0,2,0,0,0,,,
hugheph01,2010,NYA,AL,ALDS2,P,1,1,21,0,0,0,0,0,,,
hunteto02,2010,TEX,AL,ALCS,P,1,1,10,0,0,0,0,0,,,
hunteto02,2010,TEX,AL,ALDS1,P,1,1,12,1,0,0,0,0,,,
hunteto02,2010,TEX,AL,WS,P,1,1,12,0,0,0,0,0,,,
ibanera01,2010,PHI,NL,NLCS,LF,5,5,132,6,0,0,0,0,,,
ibanera01,2010,PHI,NL,NLDS1,LF,3,3,81,7,0,0,0,0,,,
infanom01,2010,ATL,NL,NLDS2,2B,2,1,33,3,5,0,2,0,,,
infanom01,2010,ATL,NL,NLDS2,3B,3,3,78,2,8,0,1,0,,,
ishiktr01,2010,SFN,NL,NLCS,1B,1,0,4,0,0,0,0,0,,,
ishiktr01,2010,SFN,NL,NLDS2,1B,2,0,6,2,0,0,0,0,,,
ishiktr01,2010,SFN,NL,WS,1B,2,1,30,6,0,1,2,0,,,
janispa01,2010,CIN,NL,NLDS1,SS,1,0,12,0,3,0,0,0,,,
jasojo01,2010,TBA,AL,ALDS1,C,3,2,57,13,2,0,0,0,2,,
jennide01,2010,TBA,AL,ALDS1,RF,1,1,21,3,0,0,0,0,,,
jeterde01,2010,NYA,AL,ALCS,SS,6,6,156,10,8,0,5,0,,,
jeterde01,2010,NYA,AL,ALDS2,SS,3,3,81,2,6,0,3,0,,,
johnsda06,2010,TBA,AL,ALDS1,1B,1,0,6,1,0,0,1,0,,,
joycema01,2010,TBA,AL,ALDS1,RF,3,2,54,7,0,0,0,0,,,
kimbrcr01,2010,ATL,NL,NLDS2,P,4,0,13,0,0,0,0,0,,,
kinslia01,2010,TEX,AL,ALCS,2B,6,6,159,10,13,0,4,0,,,
kinslia01,2010,TEX,AL,ALDS1,2B,5,5,135,7,6,2,1,0,,,
kinslia01,2010,TEX,AL,WS,2B,5,5,129,9,10,0,3,0,,,
kirkmmi01,2010,TEX,AL,ALCS,P,1,0,6,0,0,0,0,0,,,
kirkmmi01,2010,TEX,AL,WS,P,2,0,2,0,0,0,0,0,,,
kubelja01,2010,MIN,AL,ALDS2,RF,3,3,75,7,0,0,0,0,,,
leecl02,2010,TEX,AL,ALCS,P,1,1,24,1,1,0,0,0,,,
leecl02,2010,TEX,AL,ALDS1,P,2,2,48,0,1,0,0,0,,,
leecl02,2010,TEX,AL,WS,P,2,2,35,1,1,0,0,0,,,
leede02,2010,ATL,NL,NLDS2,1B,4,4,111,34,2,0,7,0,,,
