playerID,yearID,stint,teamID,lgID,POS,G,GS,InnOuts,PO,A,E,DP,PB,WP,SB,CS,ZR
broxtke01,2015,1,PIT,NL,LF,1,,,,,,,,,,,
broxtke01,2015,1,PIT,NL,RF,1,,,,,,,,,,,
bruceja01,2015,1,CIN,NL,RF,150,,,,,,,,,,,
bryankr01,2015,1,CHN,NL,CF,7,,,,,,,,,,,
bryankr01,2015,1,CHN,NL,LF,8,,,,,,,,,,,
bryankr01,2015,1,CHN,NL,RF,7,,,,,,,,,,,
burnsbi02,2015,1,OAK,AL,CF,125,,,,,,,,,,,
butlejo04,2015,1,TBA,AL,LF,30,,,,,,,,,,,
butlejo04,2015,1,TBA,AL,RF,6,,,,,,,,,,,
buxtoby01,2015,1,MIN,AL,CF,44,,,,,,,,,,,
byrdma01,2015,1,CIN,NL,CF,4,,,,,,,,,,,
byrdma01,2015,1,CIN,NL,LF,88,,,,,,,,,,,
byrdma01,2015,1,CIN,NL,RF,4,,,,,,,,,,,
byrdma01,2015,2,SFN,NL,RF,37,,,,,,,,,,,
cabreme01,2015,1,CHA,AL,LF,150,,,,,,,,,,,
cainlo01,2015,1,KCA,AL,CF,136,,,,,,,,,,,
cainlo01,2015,1,KCA,AL,RF,5,,,,,,,,,,,
calhoko01,2015,1,LAA,AL,RF,157,,,,,,,,,,,
campber01,2015,1,NYN,NL,LF,4,,,,,,,,,,,
canhama01,2015,1,OAK,AL,LF,58,,,,,,,,,,,
canhama01,2015,1,OAK,AL,RF,3,,,,,,,,,,,
carreez01,2015,1,TOR,AL,CF,5,,,,,,,,,,,
carreez01,2015,1,TOR,AL,LF,46,,,,,,,,,,,
carreez01,2015,1,TOR,AL,RF,35,,,,,,,,,,,
castiru01,2015,1,BOS,AL,CF,6,,,,,,,,,,,
castiru01,2015,1,BOS,AL,LF,24,,,,,,,,,,,
castiru01,2015,1,BOS,AL,RF,48,,,,,,,,,,,
cecilda01,2015,1,NYN,NL,CF,7,,,,,,,,,,,
cecilda01,2015,1,NYN,NL,LF,17,,,,,,,,,,,
cespeyo01,2015,1,DET,AL,LF,99,,,,,,,,,,,
cespeyo01,2015,2,NYN,NL,CF,40,,,,,,,,,,,
cespeyo01,2015,2,NYN,NL,LF,35,,,,,,,,,,,
chiselo01,2015,1,CLE,AL,RF,51,,,,,,,,,,,
choicmi01,2015,1,TEX,AL,RF,1,,,,,,,,,,,
choosh01,2015,1,TEX,AL,RF,148,,,,,,,,,,,
ciriape01,2015,1,ATL,NL,LF,1,,,,,,,,,,,
coghlch01,2015,1,CHN,NL,LF,99,,,,,,,,,,,
coghlch01,2015,1,CHN,NL,RF,21,,,,,,,,,,,
colabch01,2015,1,TOR,AL,LF,33,,,,,,,,,,,
colabch01,2015,1,TOR,AL,RF,13,,,,,,,,,,,
collity01,2015,1,DET,AL,LF,37,,,,,,,,,,,
collity01,2015,1,DET,AL,RF,7,,,,,,,,,,,
confomi01,2015,1,NYN,NL,LF,50,,,,,,,,,,,
congeha01,2015,1,HOU,AL,LF,1,,,,,,,,,,,
cowgico01,2015,1,LAA,AL,CF,4,,,,,,,,,,,
cowgico01,2015,1,LAA,AL,LF,41,,,,,,,,,,,
cowgico01,2015,1,LAA,AL,RF,4,,,,,,,,,,,
craigal01,2015,1,BOS,AL,LF,7,,,,,,,,,,,
craigal01,2015,1,BOS,AL,RF,9,,,,,,,,,,,
crawfca02,2015,1,LAN,NL,LF,51,,,,,,,,,,,
crispco01,2015,1,OAK,AL,LF,37,,,,,,,,,,,
cruzne02,2015,1,SEA,AL,RF,80,,,,,,,,,,,
cuddymi01,2015,1,NYN,NL,LF,69,,,,,,,,,,,
cuddymi01,2015,1,NYN,NL,RF,6,,,,,,,,,,,
cunnito01,2015,1,ATL,NL,CF,2,,,,,,,,,,,
cunnito01,2015,1,ATL,NL,LF,22,,,,,,,,,,,
cunnito01,2015,1,ATL,NL,RF,4,,,,,,,,,,,
danksjo02,2015,1,PHI,NL,LF,1,,,,,,,,,,,
davisch02,2015,1,BAL,AL,RF,30,,,,,,,,,,,
daviskh01,2015,1,MIL,NL,LF,108,,,,,,,,,,,
davisra01,2015,1,DET,AL,CF,46,,,,,,,,,,,
davisra01,2015,1,DET,AL,LF,39,,,,,,,,,,,
davisra01,2015,1,DET,AL,RF,10,,,,,,,,,,,
deazaal01,2015,1,BAL,AL,LF,19,,,,,,,,,,,
deazaal01,2015,1,BAL,AL,RF,13,,,,,,,,,,,
deazaal01,2015,2,BOS,AL,CF,1,,,,,,,,,,,
deazaal01,2015,2,BOS,AL,LF,33,,,,,,,,,,,
deazaal01,2015,2,BOS,AL,RF,24,,,,,,,,,,,
deazaal01,2015,3,SFN,NL,LF,17,,,,,,,,,,,
deckeja01,2015,1,PIT,NL,CF,2,,,,,,,,,,,
deckeja01,2015,1,PIT,NL,LF,4,,,,,,,,,,,
deckeja01,2015,1,PIT,NL,RF,3,,,,,,,,,,,
dejesda01,2015,1,TBA,AL,LF,52,,,,,,,,,,,
dejesda01,2015,1,TBA,AL,RF,2,,,,,,,,,,,
dejesda01,2015,2,LAA,AL,CF,2,,,,,,,,,,,
dejesda01,2015,2,LAA,AL,LF,11,,,,,,,,,,,
dejesda01,2015,2,LAA,AL,RF,2,,,,,,,,,,,
dejesiv02,2015,1,CIN,NL,LF,18,,,,,,,,,,,
dendema01,2015,1,WAS,NL,CF,2,,,,,,,,,,,
dendema01,2015,1,WAS,NL,LF,27,,,,,,,,,,,
dendema01,2015,1,WAS,NL,RF,10,,,,,,,,,,,
denorch01,2015,1,CHN,NL,CF,6,,,,,,,,,,,
denorch01,2015,1,CHN,NL,LF,43,,,,,,,,,,,
denorch01,2015,1,CHN,NL,RF,28,,,,,,,,,,,
descada01,2015,1,COL,NL,RF,1,,,,,,,,,,,
deshide02,2015,1,TEX,AL,CF,87,,,,,,,,,,,
deshide02,2015,1,TEX,AL,LF,35,,,,,,,,,,,
diazjo02,2015,1,TOR,AL,LF,2,,,,,,,,,,,
dickeal01,2015,1,SDN,NL,LF,1,,,,,,,,,,,
dickeco01,2015,1,COL,NL,CF,3,,,,,,,,,,,
dickeco01,2015,1,COL,NL,LF,54,,,,,,,,,,,
dietrde01,2015,1,MIA,NL,LF,46,,,,,,,,,,,
dominch01,2015,1,CIN,NL,LF,2,,,,,,,,,,,
dominch01,2015,1,CIN,NL,RF,1,,,,,,,,,,,
dornda01,2015,1,ARI,NL,RF,3,,,,,,,,,,,
duvalad01,2015,1,CIN,NL,LF,15,,,,,,,,,,,
dysonja01,2015,1,KCA,AL,CF,37,,,,,,,,,,,
dysonja01,2015,1,KCA,AL,LF,27,,,,,,,,,,,
dysonja01,2015,1,KCA,AL,RF,17,,,,,,,,,,,
eatonad02,2015,1,CHA,AL,CF,145,,,,,,,,,,,
ellsbja01,2015,1,NYA,AL,CF,110,,,,,,,,,,,
elmorja01,2015,1,TBA,AL,LF,6,,,,,,,,,,,
escobed01,2015,1,MIN,AL,LF,35,,,,,,,,,,,
escobed01,2015,1,MIN,AL,RF,1,,,,,,,,,,,
espinda01,2015,1,WAS,NL,LF,5,,,,,,,,,,,
ethiean01,2015,1,LAN,NL,CF,1,,,,,,,,,,,
ethiean01,2015,1,LAN,NL,LF,51,,,,,,,,,,,
ethiean01,2015,1,LAN,NL,RF,80,,,,,,,,,,,
fieldda01,2015,1,DET,AL,LF,1,,,,,,,,,,,
flahery01,2015,1,BAL,AL,LF,1,,,,,,,,,,,
flahery01,2015,1,BAL,AL,RF,5,,,,,,,,,,,
florera02,2015,1,NYA,AL,LF,11,,,,,,,,,,,
florera02,2015,1,NYA,AL,RF,1,,,,,,,,,,,
fowlede01,2015,1,CHN,NL,CF,152,,,,,,,,,,,
francje02,2015,1,PHI,NL,LF,20,,,,,,,,,,,
francje02,2015,1,PHI,NL,RF,85,,,,,,,,,,,
fuldsa01,2015,1,OAK,AL,CF,43,,,,,,,,,,,
fuldsa01,2015,1,OAK,AL,LF,57,,,,,,,,,,,
fuldsa01,2015,1,OAK,AL,RF,16,,,,,,,,,,,
gallojo01,2015,1,TEX,AL,CF,1,,,,,,,,,,,
gallojo01,2015,1,TEX,AL,LF,19,,,,,,,,,,,
garciad01,2015,1,ATL,NL,LF,10,,,,,,,,,,,
garciav01,2015,1,CHA,AL,RF,130,,,,,,,,,,,
garcile02,2015,1,CHA,AL,CF,4,,,,,,,,,,,
garcile02,2015,1,CHA,AL,LF,2,,,,,,,,,,,
gardnbr01,2015,1,NYA,AL,CF,40,,,,,,,,,,,
gardnbr01,2015,1,NYA,AL,LF,119,,,,,,,,,,,
gattiev01,2015,1,HOU,AL,LF,11,,,,,,,,,,,
gentrcr01,2015,1,OAK,AL,CF,8,,,,,,,,,,,
gentrcr01,2015,1,OAK,AL,LF,13,,,,,,,,,,,
gentrcr01,2015,1,OAK,AL,RF,6,,,,,,,,,,,
gilleco01,2015,1,MIA,NL,CF,31,,,,,,,,,,,
gilleco01,2015,1,MIA,NL,LF,10,,,,,,,,,,,
gilleco01,2015,1,MIA,NL,RF,17,,,,,,,,,,,
goinsry01,2015,1,TOR,AL,LF,2,,,,,,,,,,,
goinsry01,2015,1,TOR,AL,RF,2,,,,,,,,,,,
gomesjo01,2015,1,ATL,NL,LF,59,,,,,,,,,,,
gomesjo01,2015,1,ATL,NL,RF,2,,,,,,,,,,,
gomesjo01,2015,2,KCA,AL,RF,6,,,,,,,,,,,
gomezca01,2015,1,MIL,NL,CF,72,,,,,,,,,,,
gomezca01,2015,2,HOU,AL,CF,39,,,,,,,,,,,
gomezhe01,2015,1,MIL,NL,LF,1,,,,,,,,,,,
gonzaca01,2015,1,COL,NL,RF,151,,,,,,,,,,,
gonzama01,2015,1,HOU,AL,LF,15,,,,,,,,,,,
gordoal01,2015,1,KCA,AL,LF,101,,,,,,,,,,,
gorete01,2015,1,KCA,AL,LF,4,,,,,,,,,,,
gosean01,2015,1,DET,AL,CF,137,,,,,,,,,,,
gosseph01,2015,2,ARI,NL,LF,3,,,,,,,,,,,
grandcu01,2015,1,NYN,NL,CF,2,,,,,,,,,,,
grandcu01,2015,1,NYN,NL,RF,149,,,,,,,,,,,
greengr01,2015,1,LAA,AL,LF,1,,,,,,,,,,,
grichra01,2015,1,SLN,NL,CF,37,,,,,,,,,,,
grichra01,2015,1,SLN,NL,LF,49,,,,,,,,,,,
grichra01,2015,1,SLN,NL,RF,13,,,,,,,,,,,
grossro01,2015,1,HOU,AL,LF,17,,,,,,,,,,,
grossro01,2015,1,HOU,AL,RF,4,,,,,,,,,,,
guerral01,2015,1,LAN,NL,LF,29,,,,,,,,,,,
gurkaja01,2015,1,COL,NL,RF,1,,,,,,,,,,,
gutiefr01,2015,1,SEA,AL,LF,42,,,,,,,,,,,
gutiefr01,2015,1,SEA,AL,RF,4,,,,,,,,,,,
guyerbr01,2015,1,TBA,AL,CF,23,,,,,,,,,,,
guyerbr01,2015,1,TBA,AL,LF,60,,,,,,,,,,,
guyerbr01,2015,1,TBA,AL,RF,41,,,,,,,,,,,
hamilbi02,2015,1,CIN,NL,CF,110,,,,,,,,,,,
hamiljo03,2015,1,TEX,AL,LF,35,,,,,,,,,,,
hamiljo03,2015,1,TEX,AL,RF,11,,,,,,,,,,,
harpebr03,2015,1,WAS,NL,CF,13,,,,,,,,,,,
harpebr03,2015,1,WAS,NL,RF,140,,,,,,,,,,,
harrijo05,2015,1,PIT,NL,LF,10,,,,,,,,,,,
harrijo05,2015,1,PIT,NL,RF,12,,,,,,,,,,,
hartco01,2015,1,PIT,NL,RF,3,,,,,,,,,,,
heathsl01,2015,1,NYA,AL,CF,8,,,,,,,,,,,
heathsl01,2015,1,NYA,AL,RF,9,,,,,,,,,,,
heisech01,2015,1,LAN,NL,CF,10,,,,,,,,,,,
heisech01,2015,1,LAN,NL,LF,12,,,,,,,,,,,
heisech01,2015,1,LAN,NL,RF,12,,,,,,,,,,,
hernaen02,2015,1,LAN,NL,CF,19,,,,,,,,,,,
hernaen02,2015,1,LAN,NL,LF,17,,,,,,,,,,,
hernaen02,2015,1,LAN,NL,RF,2,,,,,,,,,,,
hernago01,2015,1,PIT,NL,LF,4,,,,,,,,,,,
hernago01,2015,1,PIT,NL,RF,2,,,,,,,,,,,
herreel01,2015,1,MIL,NL,LF,1,,,,,,,,,,,
herreel01,2015,1,MIL,NL,RF,3,,,,,,,,,,,
herreod01,2015,1,PHI,NL,CF,136,,,,,,,,,,,
herrmch01,2015,1,MIN,AL,RF,2,,,,,,,,,,,
heywaja01,2015,1,SLN,NL,CF,10,,,,,,,,,,,
heywaja01,2015,1,SLN,NL,RF,144,,,,,,,,,,,
hicksaa01,2015,1,MIN,AL,CF,88,,,,,,,,,,,
hicksaa01,2015,1,MIN,AL,LF,4,,,,,,,,,,,
hicksaa01,2015,1,MIN,AL,RF,16,,,,,,,,,,,
hoeslj01,2015,1,HOU,AL,LF,3,,,,,,,,,,,
hoeslj01,2015,1,HOU,AL,RF,5,,,,,,,,,,,
hollima01,2015,1,SLN,NL,LF,64,,,,,,,,,,,
holtbr01,2015,1,BOS,AL,CF,2,,,,,,,,,,,
holtbr01,2015,1,BOS,AL,LF,14,,,,,,,,,,,
holtbr01,2015,1,BOS,AL,RF,21,,,,,,,,,,,
holtty01,2015,1,CLE,AL,CF,4,,,,,,,,,,,
holtty01,2015,1,CLE,AL,LF,3,,,,,,,,,,,
holtty01,2015,1,CLE,AL,RF,2,,,,,,,,,,,
holtty01,2015,2,CIN,NL,CF,5,,,,,,,,,,,
hosmeer01,2015,1,KCA,AL,RF,1,,,,,,,,,,,
hunteto01,2015,1,MIN,AL,RF,123,,,,,,,,,,,
inciaen01,2015,1,ARI,NL,CF,22,,,,,,,,,,,
inciaen01,2015,1,ARI,NL,LF,47,,,,,,,,,,,
inciaen01,2015,1,ARI,NL,RF,77,,,,,,,,,,,
ishiktr01,2015,1,SFN,NL,LF,1,,,,,,,,,,,
ishiktr01,2015,2,PIT,NL,LF,5,,,,,,,,,,,
jacksau01,2015,1,SEA,AL,CF,107,,,,,,,,,,,
jacksau01,2015,2,CHN,NL,CF,8,,,,,,,,,,,
jacksau01,2015,2,CHN,NL,LF,4,,,,,,,,,,,
jacksau01,2015,2,CHN,NL,RF,22,,,,,,,,,,,
jankotr01,2015,1,SDN,NL,CF,23,,,,,,,,,,,
jankotr01,2015,1,SDN,NL,RF,11,,,,,,,,,,,
jasojo01,2015,1,TBA,AL,LF,7,,,,,,,,,,,
jasojo01,2015,1,TBA,AL,RF,1,,,,,,,,,,,
jayjo02,2015,1,SLN,NL,CF,54,,,,,,,,,,,
jayjo02,2015,1,SLN,NL,LF,17,,,,,,,,,,,
jayjo02,2015,1,SLN,NL,RF,7,,,,,,,,,,,
jennide01,2015,1,TBA,AL,CF,10,,,,,,,,,,,
jennide01,2015,1,TBA,AL,LF,21,,,,,,,,,,,
johnske05,2015,1,ATL,NL,LF,27,,,,,,,,,,,
johnske05,2015,1,ATL,NL,RF,4,,,,,,,,,,,
johnske05,2015,2,NYN,NL,LF,2,,,,,,,,,,,
johnske05,2015,2,NYN,NL,RF,4,,,,,,,,,,,
johnsre02,2015,1,WAS,NL,LF,3,,,,,,,,,,,
johnsre02,2015,1,WAS,NL,RF,1,,,,,,,,,,,
jonesad01,2015,1,BAL,AL,CF,134,,,,,,,,,,,
jonesga02,2015,1,NYA,AL,LF,4,,,,,,,,,,,
jonesga02,2015,1,NYA,AL,RF,24,,,,,,,,,,,
jonesja06,2015,1,SEA,AL,CF,20,,,,,,,,,,,
jonesja06,2015,1,SEA,AL,LF,2,,,,,,,,,,,
jonesja06,2015,1,SEA,AL,RF,6,,,,,,,,,,,
joycema01,2015,1,LAA,AL,LF,64,,,,,,,,,,,
joycema01,2015,1,LAA,AL,RF,2,,,,,,,,,,,
kempma01,2015,1,SDN,NL,RF,149,,,,,,,,,,,
keplema01,2015,1,MIN,AL,RF,2,,,,,,,,,,,
kiermke01,2015,1,TBA,AL,CF,148,,,,,,,,,,,
kiermke01,2015,1,TBA,AL,RF,2,,,,,,,,,,,
kozmape01,2015,1,SLN,NL,LF,1,,,,,,,,,,,
krausma01,2015,1,LAA,AL,LF,1,,,,,,,,,,,
kubitky01,2015,1,LAA,AL,LF,2,,,,,,,,,,,
ladenty01,2015,1,OAK,AL,CF,2,,,,,,,,,,,
ladenty01,2015,1,OAK,AL,LF,3,,,,,,,,,,,
lagarju01,2015,1,NYN,NL,CF,137,,,,,,,,,,,
lagarju01,2015,1,NYN,NL,RF,2,,,,,,,,,,,
lakeju01,2015,1,CHN,NL,CF,1,,,,,,,,,,,
lakeju01,2015,1,CHN,NL,LF,6,,,,,,,,,,,
lakeju01,2015,1,CHN,NL,RF,10,,,,,,,,,,,
lakeju01,2015,2,BAL,AL,CF,2,,,,,,,,,,,
lakeju01,2015,2,BAL,AL,LF,4,,,,,,,,,,,
lamarry01,2015,1,CIN,NL,CF,13,,,,,,,,,,,
lamarry01,2015,1,CIN,NL,LF,2,,,,,,,,,,,
lamarry01,2015,1,CIN,NL,RF,1,,,,,,,,,,,
lamboan01,2015,1,PIT,NL,LF,3,,,,,,,,,,,
lamboan01,2015,1,PIT,NL,RF,5,,,,,,,,,,,
lolliry01,2015,1,SFN,NL,LF,3,,,,,,,,,,,
lolliry01,2015,1,SFN,NL,RF,1,,,,,,,,,,,
loughda01,2015,1,BAL,AL,CF,26,,,,,,,,,,,
loughda01,2015,1,BAL,AL,LF,49,,,,,,,,,,,
loughda01,2015,1,BAL,AL,RF,2,,,,,,,,,,,
mahtomi01,2015,1,TBA,AL,CF,13,,,,,,,,,,,
mahtomi01,2015,1,TBA,AL,LF,16,,,,,,,,,,,
mahtomi01,2015,1,TBA,AL,RF,12,,,,,,,,,,,
marisja01,2015,1,HOU,AL,CF,99,,,,,,,,,,,
marisja01,2015,1,HOU,AL,LF,16,,,,,,,,,,,
marisja01,2015,1,HOU,AL,RF,13,,,,,,,,,,,
markani01,2015,1,ATL,NL,RF,153,,,,,,,,,,,
marteal01,2015,1,LAA,AL,LF,2,,,,,,,,,,,
marteal01,2015,1,LAA,AL,RF,1,,,,,,,,,,,
marteke01,2015,1,SEA,AL,CF,2,,,,,,,,,,,
martest01,2015,1,PIT,NL,CF,18,,,,,,,,,,,
martest01,2015,1,PIT,NL,LF,141,,,,,,,,,,,
martijd02,2015,1,DET,AL,RF,148,,,,,,,,,,,
martile01,2015,1,TEX,AL,CF,92,,,,,,,,,,,
martimi02,2015,1,CLE,AL,CF,2,,,,,,,,,,,
martimi02,2015,1,CLE,AL,LF,9,,,,,,,,,,,
martimi02,2015,1,CLE,AL,RF,1,,,,,,,,,,,
maxweju01,2015,1,SFN,NL,CF,3,,,,,,,,,,,
maxweju01,2015,1,SFN,NL,LF,19,,,,,,,,,,,
maxweju01,2015,1,SFN,NL,RF,58,,,,,,,,,,,
maybejo02,2015,1,NYN,NL,LF,19,,,,,,,,,,,
maybejo02,2015,1,NYN,NL,RF,11,,,,,,,,,,,
maybica01,2015,1,ATL,NL,CF,139,,,,,,,,,,,
mcbrima02,2015,1,COL,NL,LF,3,,,,,,,,,,,
mcbrima02,2015,1,COL,NL,RF,2,,,,,,,,,,,
mccutan01,2015,1,PIT,NL,CF,152,,,,,,,,,,,
millebr02,2015,1,SEA,AL,CF,20,,,,,,,,,,,
millebr02,2015,1,SEA,AL,LF,15,,,,,,,,,,,
millebr02,2015,1,SEA,AL,RF,6,,,,,,,,,,,
moorety01,2015,1,WAS,NL,LF,20,,,,,,,,,,,
moorety01,2015,1,WAS,NL,RF,1,,,,,,,,,,,
morrilo01,2015,1,SEA,AL,LF,1,,,,,,,,,,,
morrilo01,2015,1,SEA,AL,RF,3,,,,,,,,,,,
morsemi01,2015,1,MIA,NL,LF,6,,,,,,,,,,,
mossbr01,2015,1,CLE,AL,RF,79,,,,,,,,,,,
mossbr01,2015,2,SLN,NL,LF,10,,,,,,,,,,,
mossbr01,2015,2,SLN,NL,RF,3,,,,,,,,,,,
moyast01,2015,1,DET,AL,LF,2,,,,,,,,,,,
moyast01,2015,1,DET,AL,RF,5,,,,,,,,,,,
murphda07,2015,1,CLE,AL,LF,21,,,,,,,,,,,
murphda07,2015,1,CLE,AL,RF,17,,,,,,,,,,,
murphda07,2015,2,LAA,AL,LF,32,,,,,,,,,,,
myerswi01,2015,1,SDN,NL,CF,38,,,,,,,,,,,
myerswi01,2015,1,SDN,NL,LF,4,,,,,,,,,,,
myerswi01,2015,1,SDN,NL,RF,2,,,,,,,,,,,
napolmi01,2015,2,TEX,AL,LF,11,,,,,,,,,,,
navada01,2015,1,BOS,AL,LF,7,,,,,,,,,,,
navada01,2015,1,BOS,AL,RF,15,,,,,,,,,,,
navada01,2015,2,TBA,AL,LF,5,,,,,,,,,,,
navada01,2015,2,TBA,AL,RF,19,,,,,,,,,,,
navaref01,2015,1,LAA,AL,LF,15,,,,,,,,,,,
navaref01,2015,1,LAA,AL,RF,3,,,,,,,,,,,
negrokr01,2015,1,CIN,NL,CF,5,,,,,,,,,,,
negrokr01,2015,1,CIN,NL,LF,10,,,,,,,,,,,
negrokr01,2015,1,CIN,NL,RF,2,,,,,,,,,,,
nieuwki01,2015,1,NYN,NL,CF,2,,,,,,,,,,,
nieuwki01,2015,1,NYN,NL,LF,11,,,,,,,,,,,
nieuwki01,2015,2,LAA,AL,CF,3,,,,,,,,,,,
nieuwki01,2015,2,LAA,AL,LF,9,,,,,,,,,,,
nieuwki01,2015,3,NYN,NL,CF,11,,,,,,,,,,,
nieuwki01,2015,3,NYN,NL,LF,14,,,,,,,,,,,
nieuwki01,2015,3,NYN,NL,RF,7,,,,,,,,,,,
noelri01,2015,1,NYA,AL,RF,2,,,,,,,,,,,
nunezed02,2015,1,MIN,AL,LF,3,,,,,,,,,,,
obriepe04,2015,1,ARI,NL,LF,3,,,,,,,,,,,
omallsh01,2015,1,SEA,AL,CF,14,,,,,,,,,,,
omallsh01,2015,1,SEA,AL,LF,4,,,,,,,,,,,
omallsh01,2015,1,SEA,AL,RF,3,,,,,,,,,,,
orlanpa01,2015,1,KCA,AL,CF,5,,,,,,,,,,,
orlanpa01,2015,1,KCA,AL,LF,37,,,,,,,,,,,
orlanpa01,2015,1,KCA,AL,RF,45,,,,,,,,,,,
ozunama01,2015,1,MIA,NL,CF,111,,,,,,,,,,,
ozunama01,2015,1,MIA,NL,RF,15,,,,,,,,,,,
paganan01,2015,1,SFN,NL,CF,124,,,,,,,,,,,
paredji01,2015,1,BAL,AL,LF,1,,,,,,,,,,,
paredji01,2015,1,BAL,AL,RF,2,,,,,,,,,,,
parkeja03,2015,1,SFN,NL,CF,4,,,,,,,,,,,
parkeja03,2015,1,SFN,NL,LF,5,,,,,,,,,,,
parkeja03,2015,1,SFN,NL,RF,9,,,,,,,,,,,
parkeky01,2015,1,COL,NL,LF,28,,,,,,,,,,,
parkeky01,2015,1,COL,NL,RF,5,,,,,,,,,,,
parmech01,2015,1,BAL,AL,RF,8,,,,,,,,,,,
parrage01,2015,1,MIL,NL,CF,31,,,,,,,,,,,
parrage01,2015,1,MIL,NL,LF,46,,,,,,,,,,,
parrage01,2015,1,MIL,NL,RF,16,,,,,,,,,,,
parrage01,2015,2,BAL,AL,CF,10,,,,,,,,,,,
parrage01,2015,2,BAL,AL,LF,7,,,,,,,,,,,
parrage01,2015,2,BAL,AL,RF,47,,,,,,,,,,,
paulsbe01,2015,1,COL,NL,LF,19,,,,,,,,,,,
paulsbe01,2015,1,COL,NL,RF,1,,,,,,,,,,,
pearcst01,2015,1,BAL,AL,LF,41,,,,,,,,,,,
pearcst01,2015,1,BAL,AL,RF,8,,,,,,,,,,,
pederjo01,2015,1,LAN,NL,CF,147,,,,,,,,,,,
pegueca01,2015,1,TEX,AL,CF,1,,,,,,,,,,,
pegueca01,2015,1,TEX,AL,LF,21,,,,,,,,,,,
pegueca01,2015,1,TEX,AL,RF,9,,,,,,,,,,,
pegueca01,2015,2,BOS,AL,LF,4,,,,,,,,,,,
pencehu01,2015,1,SFN,NL,RF,51,,,,,,,,,,,
pennicl01,2015,1,ARI,NL,LF,5,,,,,,,,,,,
pennicl01,2015,2,TOR,AL,LF,3,,,,,,,,,,,
peralda01,2015,1,ARI,NL,CF,1,,,,,,,,,,,
peralda01,2015,1,ARI,NL,LF,124,,,,,,,,,,,
peralda01,2015,1,ARI,NL,RF,9,,,,,,,,,,,
perazjo01,2015,1,LAN,NL,CF,1,,,,,,,,,,,
perezeu01,2015,1,ATL,NL,CF,3,,,,,,,,,,,
perezeu01,2015,1,ATL,NL,LF,29,,,,,,,,,,,
perezeu01,2015,1,ATL,NL,RF,6,,,,,,,,,,,
perezju02,2015,1,SFN,NL,CF,5,,,,,,,,,,,
perezju02,2015,1,SFN,NL,LF,8,,,,,,,,,,,
petersh01,2015,1,MIL,NL,CF,20,,,,,,,,,,,
petersh01,2015,1,MIL,NL,LF,33,,,,,,,,,,,
petersh01,2015,1,MIL,NL,RF,9,,,,,,,,,,,
phamth01,2015,1,SLN,NL,CF,33,,,,,,,,,,,
phamth01,2015,1,SLN,NL,LF,18,,,,,,,,,,,
phamth01,2015,1,SLN,NL,RF,3,,,,,,,,,,,
pillake01,2015,1,TOR,AL,CF,142,,,,,,,,,,,
pillake01,2015,1,TOR,AL,LF,14,,,,,,,,,,,
pillake01,2015,1,TOR,AL,RF,3,,,,,,,,,,,
pireljo01,2015,1,NYA,AL,LF,2,,,,,,,,,,,
pireljo01,2015,1,NYA,AL,RF,1,,,,,,,,,,,
piscost01,2015,1,SLN,NL,CF,1,,,,,,,,,,,
piscost01,2015,1,SLN,NL,LF,55,,,,,,,,,,,
piscost01,2015,1,SLN,NL,RF,15,,,,,,,,,,,
polangr01,2015,1,PIT,NL,CF,2,,,,,,,,,,,
polangr01,2015,1,PIT,NL,LF,8,,,,,,,,,,,
polangr01,2015,1,PIT,NL,RF,144,,,,,,,,,,,
polloaj01,2015,1,ARI,NL,CF,151,,,,,,,,,,,
pompeda01,2015,1,TOR,AL,CF,21,,,,,,,,,,,
pompeda01,2015,1,TOR,AL,LF,6,,,,,,,,,,,
preslal01,2015,1,HOU,AL,CF,1,,,,,,,,,,,
preslal01,2015,1,HOU,AL,LF,4,,,,,,,,,,,
preslal01,2015,1,HOU,AL,RF,1,,,,,,,,,,,
pridija01,2015,1,OAK,AL,CF,1,,,,,,,,,,,
pridija01,2015,1,OAK,AL,LF,1,,,,,,,,,,,
pridija01,2015,1,OAK,AL,RF,2,,,,,,,,,,,
puigya01,2015,1,LAN,NL,RF,78,,,,,,,,,,,
raburry01,2015,1,CLE,AL,LF,18,,,,,,,,,,,
raburry01,2015,1,CLE,AL,RF,17,,,,,,,,,,,
ramirha01,2015,1,BOS,AL,LF,92,,,,,,,,,,,
ramirjo01,2015,1,CLE,AL,LF,2,,,,,,,,,,,
rasmuco01,2015,1,HOU,AL,CF,43,,,,,,,,,,,
rasmuco01,2015,1,HOU,AL,LF,72,,,,,,,,,,,
rasmuco01,2015,1,HOU,AL,RF,43,,,,,,,,,,,
reddijo01,2015,1,OAK,AL,CF,1,,,,,,,,,,,
reddijo01,2015,1,OAK,AL,RF,143,,,,,,,,,,,
reedmi02,2015,1,MIL,NL,RF,3,,,,,,,,,,,
reimono01,2015,1,BAL,AL,CF,9,,,,,,,,,,,
reimono01,2015,1,BAL,AL,LF,37,,,,,,,,,,,
reimono01,2015,1,BAL,AL,RF,13,,,,,,,,,,,
reverbe01,2015,1,PHI,NL,CF,42,,,,,,,,,,,
reverbe01,2015,1,PHI,NL,LF,56,,,,,,,,,,,
reverbe01,2015,1,PHI,NL,RF,12,,,,,,,,,,,
reverbe01,2015,2,TOR,AL,CF,1,,,,,,,,,,,
reverbe01,2015,2,TOR,AL,LF,56,,,,,,,,,,,
