playerID,yearID,round,teamID,lgID,W,L,G,GS,CG,SHO,SV,IPouts,H,ER,HR,BB,SO,BAOpp,ERA,IBB,WP,HBP,BK,BFP,GF,R,SH,SF,GIDP
chambjo03,2009,ALCS,NYA,AL,0,0,4,0,0,0,0,5,5,1,0,0,2,0.556,5.40,0,0,0,0,10,0,1,0,1,0
chambjo03,2009,ALDS1,NYA,AL,0,0,3,0,0,0,0,5,2,0,0,0,1,0.286,0.00,0,0,0,0,7,0,0,0,0,0
chambjo03,2009,WS,NYA,AL,1,0,3,0,0,0,0,9,2,1,1,1,4,0.182,3.00,0,0,0,0,12,0,1,0,0,0
cokeph01,2009,ALCS,NYA,AL,0,0,2,0,0,0,0,2,1,0,0,1,1,0.500,0.00,0,0,0,0,3,0,0,0,0,0
cokeph01,2009,ALDS1,NYA,AL,0,0,2,0,0,0,0,2,0,0,0,0,1,0.000,0.00,0,0,0,0,2,0,0,0,0,0
cokeph01,2009,WS,NYA,AL,0,0,2,0,0,0,0,4,3,2,2,0,1,0.500,13.50,0,0,0,0,6,1,2,0,0,0
contrjo01,2009,NLDS2,COL,NL,0,0,2,0,0,0,0,6,3,1,0,2,3,0.375,4.50,0,0,0,0,10,0,1,0,0,1
cookaa01,2009,NLDS2,COL,NL,1,0,1,1,0,0,0,15,7,3,0,2,4,0.350,5.40,0,0,0,0,22,0,3,0,0,2
daleyma01,2009,NLDS2,COL,NL,0,0,1,0,0,0,0,3,1,0,0,1,0,0.333,0.00,0,1,0,0,5,0,0,1,0,0
duensbr01,2009,ALDS1,MIN,AL,0,1,1,1,0,0,0,14,7,5,1,1,3,0.333,9.64,0,1,0,0,22,0,5,0,0,0
durbich01,2009,NLCS,PHI,NL,1,0,4,0,0,0,0,9,0,0,0,0,1,0.000,0.00,0,0,0,0,9,2,0,0,0,0
durbich01,2009,NLDS2,PHI,NL,1,0,1,0,0,0,0,3,0,0,0,0,0,0.000,0.00,0,0,0,0,3,0,0,0,0,0
durbich01,2009,WS,PHI,NL,0,0,2,0,0,0,0,4,3,4,0,2,2,0.500,27.00,0,0,1,0,10,0,4,1,0,0
elbersc01,2009,NLCS,LAN,NL,0,0,1,0,0,0,0,1,0,0,0,2,0,0.000,0.00,0,1,0,0,3,0,0,0,0,0
eyresc01,2009,NLCS,PHI,NL,0,0,2,0,0,0,0,1,2,0,0,0,0,0.667,0.00,0,0,0,0,3,0,0,0,0,0
eyresc01,2009,NLDS2,PHI,NL,0,0,3,0,0,0,0,6,4,1,0,0,1,0.444,4.50,0,0,0,0,10,0,1,0,1,0
eyresc01,2009,WS,PHI,NL,0,0,2,0,0,0,0,6,0,0,0,1,2,0.000,0.00,1,0,0,0,6,0,0,0,0,0
frankry01,2009,NLDS1,SLN,NL,0,1,2,0,0,0,0,4,3,0,0,2,1,0.375,0.00,0,0,0,0,10,2,2,0,0,0
fuentbr01,2009,ALCS,LAA,AL,0,0,3,0,0,0,1,9,1,1,1,3,3,0.100,3.00,2,0,1,0,14,1,1,0,0,0
fuentbr01,2009,ALDS2,LAA,AL,0,0,2,0,0,0,2,5,0,0,0,1,0,0.000,0.00,0,0,0,0,6,2,0,0,0,0
gaudich01,2009,ALCS,NYA,AL,0,0,1,0,0,0,0,3,0,0,0,0,0,0.000,0.00,0,0,0,0,3,1,0,0,0,0
guerrma02,2009,ALDS1,MIN,AL,0,0,2,0,0,0,0,6,0,0,0,0,2,0.000,0.00,0,0,0,0,6,0,0,0,0,0
hamelco01,2009,NLCS,PHI,NL,1,0,2,2,0,0,0,29,13,7,5,2,7,0.310,6.52,0,0,0,0,44,0,7,0,0,0
hamelco01,2009,NLDS2,PHI,NL,0,1,1,1,0,0,0,15,7,4,1,0,5,0.368,7.20,0,0,0,0,21,0,4,1,1,1
hamelco01,2009,WS,PHI,NL,0,1,1,1,0,0,0,13,5,5,1,2,3,0.278,10.38,0,0,1,0,21,0,5,0,0,0
hammeja01,2009,NLDS2,COL,NL,0,0,1,1,0,0,0,11,4,4,1,3,5,0.286,9.82,0,0,0,0,17,0,4,0,0,1
happja01,2009,NLCS,PHI,NL,0,0,3,0,0,0,0,2,0,0,0,3,0,0.000,0.00,0,0,0,0,5,0,0,0,0,0
happja01,2009,NLDS2,PHI,NL,0,0,2,1,0,0,0,9,6,3,0,2,4,0.400,9.00,0,0,0,0,17,0,3,0,0,0
happja01,2009,WS,PHI,NL,0,0,2,0,0,0,0,8,2,1,1,1,4,0.200,3.38,0,0,0,0,11,0,1,0,0,0
hawksbl01,2009,NLDS1,SLN,NL,0,0,1,0,0,0,0,3,1,0,0,1,1,0.333,0.00,0,0,0,0,4,0,0,0,0,1
hugheph01,2009,ALCS,NYA,AL,0,1,3,0,0,0,0,8,4,1,0,1,3,0.308,3.38,0,0,0,0,14,0,1,0,0,0
hugheph01,2009,ALDS1,NYA,AL,0,0,3,0,0,0,0,6,5,2,0,1,3,0.500,9.00,0,0,0,0,11,0,2,0,0,0
hugheph01,2009,WS,NYA,AL,0,0,3,0,0,0,0,5,2,3,1,2,1,0.333,16.20,0,0,0,0,8,1,3,0,0,1
jepseke01,2009,ALCS,LAA,AL,1,0,3,0,0,0,0,11,5,1,1,2,2,0.333,2.45,0,0,0,0,17,0,1,0,0,0
jepseke01,2009,ALDS2,LAA,AL,0,0,2,0,0,0,0,4,3,1,0,0,1,0.429,6.75,0,0,0,0,7,0,1,0,0,0
jimenub01,2009,NLDS2,COL,NL,0,1,2,2,0,0,0,36,15,7,2,3,11,0.306,5.25,1,0,0,0,52,0,7,0,0,1
kazmisc01,2009,ALCS,LAA,AL,0,1,2,1,0,0,0,14,6,4,0,5,3,0.333,7.71,0,1,0,0,26,0,5,2,1,0
kazmisc01,2009,ALDS2,LAA,AL,0,0,1,1,0,0,0,18,5,5,1,3,1,0.217,7.50,0,0,0,0,26,0,5,0,0,0
kershcl01,2009,NLCS,LAN,NL,0,1,2,1,0,0,0,20,5,7,2,6,6,0.217,9.45,0,3,1,0,31,0,7,1,0,0
kershcl01,2009,NLDS1,LAN,NL,0,0,1,1,0,0,0,20,9,2,1,1,4,0.346,2.70,1,1,0,0,28,0,2,1,0,1
kuoho01,2009,NLCS,LAN,NL,1,0,4,0,0,0,0,12,2,1,1,0,6,0.154,2.25,0,0,0,0,13,0,1,0,0,1
kuoho01,2009,NLDS1,LAN,NL,0,0,1,0,0,0,0,3,2,0,0,0,2,0.400,0.00,0,0,0,0,5,0,0,0,0,0
kurodhi01,2009,NLCS,LAN,NL,0,1,1,1,0,0,0,4,6,6,1,0,1,0.667,40.50,0,0,0,0,10,0,6,1,0,0
lackejo01,2009,ALCS,LAA,AL,0,1,2,2,0,0,0,37,15,5,0,6,10,0.300,3.65,0,0,0,0,57,0,7,0,1,0
lackejo01,2009,ALDS2,LAA,AL,1,0,1,1,0,0,0,22,4,0,0,1,4,0.160,0.00,0,1,0,0,27,0,0,0,0,1
leecl02,2009,NLCS,PHI,NL,1,0,1,1,0,0,0,24,3,0,0,0,10,0.115,0.00,0,0,0,0,26,0,0,0,0,1
leecl02,2009,NLDS2,PHI,NL,1,0,2,2,1,0,0,49,11,2,0,3,10,0.186,1.10,0,2,0,0,62,0,4,0,0,1
leecl02,2009,WS,PHI,NL,2,0,2,2,1,0,0,48,13,5,0,3,13,0.217,2.81,0,0,0,0,63,0,6,0,0,0
lestejo01,2009,ALDS2,BOS,AL,0,1,1,1,0,0,0,18,4,3,1,4,5,0.182,4.50,0,0,0,0,28,0,3,2,0,0
lidgebr01,2009,NLCS,PHI,NL,1,0,3,0,0,0,1,8,1,0,0,1,3,0.125,0.00,0,1,0,0,9,3,0,0,0,1
lidgebr01,2009,NLDS2,PHI,NL,0,0,2,0,0,0,2,4,0,0,0,2,1,0.000,0.00,0,0,0,0,6,2,0,0,0,0
lidgebr01,2009,WS,PHI,NL,0,1,1,0,0,0,0,3,3,3,0,0,1,0.600,27.00,0,0,1,0,6,1,3,0,0,0
liriafr01,2009,ALDS1,MIN,AL,0,0,1,0,0,0,0,6,1,1,1,1,1,0.143,4.50,0,0,0,0,8,0,2,0,0,1
madsory01,2009,NLCS,PHI,NL,0,0,4,0,0,0,0,10,6,2,0,3,4,0.400,5.40,0,0,0,0,19,0,2,0,1,0
madsory01,2009,NLDS2,PHI,NL,1,0,3,0,0,0,0,8,2,1,0,1,4,0.222,3.38,1,1,0,0,11,1,1,0,1,0
madsory01,2009,WS,PHI,NL,0,0,5,0,0,0,1,13,6,1,0,2,6,0.333,2.08,0,0,1,0,21,4,1,0,0,1
mahayro01,2009,ALDS1,MIN,AL,0,0,3,0,0,0,0,5,0,1,0,1,2,0.000,5.40,0,0,0,0,6,1,1,0,0,0
marquja01,2009,NLDS2,COL,NL,0,0,1,0,0,0,0,3,1,0,0,0,0,0.250,0.00,0,0,0,0,4,1,0,0,0,0
marteda01,2009,ALCS,NYA,AL,0,0,3,0,0,0,0,4,0,0,0,0,0,0.000,0.00,0,0,0,0,4,0,0,1,0,0
marteda01,2009,ALDS1,NYA,AL,0,0,1,0,0,0,0,0,2,0,0,0,0,1.000,,0,0,0,0,2,0,0,0,0,0
marteda01,2009,WS,NYA,AL,0,0,4,0,0,0,0,8,0,0,0,0,5,0.000,0.00,0,0,0,0,8,0,0,0,0,0
martipe02,2009,NLCS,PHI,NL,0,0,1,1,0,0,0,21,2,0,0,0,3,0.100,0.00,0,0,1,0,23,0,0,2,0,0
martipe02,2009,WS,PHI,NL,0,2,2,2,0,0,0,30,9,7,3,4,13,0.231,6.30,0,0,1,0,44,0,7,0,0,0
mccleky01,2009,NLDS1,SLN,NL,0,0,1,0,0,0,0,2,1,0,0,1,0,0.333,0.00,0,0,1,0,5,0,0,0,0,0
mijarjo01,2009,ALDS1,MIN,AL,0,1,2,0,0,0,0,2,1,1,1,1,0,0.500,13.50,0,0,0,0,3,1,1,0,0,0
milletr02,2009,NLDS1,SLN,NL,0,0,2,0,0,0,0,2,0,0,0,0,1,0.000,0.00,0,0,0,0,2,0,0,0,0,0
moralfr01,2009,NLDS2,COL,NL,0,0,4,0,0,0,0,8,0,0,0,3,1,0.000,0.00,1,0,0,0,10,0,0,0,0,0
motteja01,2009,NLDS1,SLN,NL,0,0,1,0,0,0,0,3,0,0,0,0,0,0.000,0.00,0,0,0,0,3,0,0,0,0,0
myersbr01,2009,NLDS2,PHI,NL,0,0,1,0,0,0,0,2,0,0,0,2,0,0.000,0.00,1,0,1,0,5,0,0,1,0,0
myersbr01,2009,WS,PHI,NL,0,0,1,0,0,0,0,3,1,1,1,0,2,0.250,9.00,0,0,0,0,4,0,1,0,0,0
nathajo01,2009,ALDS1,MIN,AL,0,0,2,0,0,0,0,6,5,2,1,1,2,0.455,9.00,1,0,0,0,12,1,2,0,0,0
okajihi01,2009,ALDS2,BOS,AL,0,0,1,0,0,0,0,1,0,0,0,0,0,0.000,0.00,0,0,0,0,1,1,0,0,0,0
oliveda02,2009,ALCS,LAA,AL,0,0,5,0,0,0,0,19,6,3,0,4,6,0.261,4.26,2,0,0,0,27,0,3,0,0,2
oliveda02,2009,ALDS2,LAA,AL,1,0,3,0,0,0,0,7,1,0,0,0,2,0.125,0.00,0,0,0,0,8,1,0,0,0,0
padilvi01,2009,NLCS,LAN,NL,0,1,2,2,0,0,0,31,8,7,3,3,9,0.211,6.10,0,0,0,0,41,0,7,0,0,1
padilvi01,2009,NLDS1,LAN,NL,1,0,1,1,0,0,0,21,4,0,0,1,4,0.160,0.00,0,0,0,0,26,0,0,0,0,0
palmema01,2009,ALCS,LAA,AL,0,0,2,0,0,0,0,8,5,4,1,1,2,0.385,13.50,0,0,0,0,14,2,4,0,0,0
papeljo01,2009,ALDS2,BOS,AL,0,1,2,0,0,0,0,6,4,3,0,2,1,0.500,13.50,1,0,0,0,10,1,3,0,0,0
parkch01,2009,NLCS,PHI,NL,0,1,4,0,0,0,0,10,4,3,0,1,3,0.308,8.10,0,0,0,0,14,0,3,0,0,0
parkch01,2009,WS,PHI,NL,0,0,4,0,0,0,0,10,2,0,0,1,3,0.182,0.00,0,0,0,0,13,0,0,0,1,0
pavanca01,2009,ALDS1,MIN,AL,0,1,1,1,0,0,0,21,5,2,2,0,9,0.200,2.57,0,0,0,0,25,0,2,0,0,1
pettian01,2009,ALCS,NYA,AL,1,0,2,2,0,0,0,38,14,4,2,2,8,0.298,2.84,0,0,0,0,49,0,4,0,0,3
pettian01,2009,ALDS1,NYA,AL,1,0,1,1,0,0,0,19,3,1,0,1,7,0.136,1.42,0,0,0,0,23,0,1,0,0,0
pettian01,2009,WS,NYA,AL,2,0,2,2,0,0,0,35,9,7,3,8,10,0.225,5.40,0,1,0,0,51,0,7,1,2,2
pineijo01,2009,NLDS1,SLN,NL,0,1,1,1,0,0,0,12,7,4,1,0,3,0.350,9.00,0,0,0,0,20,0,4,0,0,0
ramirra02,2009,ALDS2,BOS,AL,0,0,1,0,0,0,0,0,1,2,0,1,0,1.000,inf,0,0,1,0,3,0,2,0,0,0
rauchjo01,2009,ALDS1,MIN,AL,0,0,3,0,0,0,0,4,1,1,0,2,0,0.200,6.75,0,0,0,0,7,0,1,0,0,0
reyesde01,2009,NLDS1,SLN,NL,0,0,2,0,0,0,0,3,1,1,0,0,2,0.250,9.00,0,0,0,0,4,0,1,0,0,0
riverma01,2009,ALCS,NYA,AL,0,0,5,0,0,0,2,21,3,1,0,2,4,0.125,1.29,1,0,0,0,27,3,1,1,0,0
riverma01,2009,ALDS1,NYA,AL,0,0,3,0,0,0,1,11,4,0,0,1,7,0.267,0.00,0,0,0,0,16,2,0,0,0,0
riverma01,2009,WS,NYA,AL,0,0,4,0,0,0,2,16,3,0,0,2,3,0.167,0.00,0,0,0,0,20,4,0,0,0,1
roberda08,2009,ALCS,NYA,AL,1,0,2,0,0,0,0,6,1,0,0,2,1,0.143,0.00,2,0,0,0,10,1,0,1,0,0
roberda08,2009,ALDS1,NYA,AL,1,0,1,0,0,0,0,3,1,0,0,0,0,0.250,0.00,0,0,0,0,4,1,0,0,0,0
roberda08,2009,WS,NYA,AL,0,0,2,0,0,0,0,7,2,0,0,1,2,0.222,0.00,0,0,0,0,10,0,0,0,0,0
sabatcc01,2009,ALCS,NYA,AL,2,0,2,2,0,0,0,48,9,2,1,3,12,0.161,1.12,0,0,0,0,59,0,2,0,0,1
sabatcc01,2009,ALDS1,NYA,AL,1,0,1,1,0,0,0,20,8,1,0,0,8,0.296,1.35,0,1,1,0,28,0,2,0,0,1
sabatcc01,2009,WS,NYA,AL,0,1,2,2,0,0,0,41,11,5,3,6,12,0.216,3.29,2,0,0,0,57,0,5,0,0,1
saitota01,2009,ALDS2,BOS,AL,0,0,1,0,0,0,0,3,2,0,0,0,0,0.667,0.00,0,0,0,0,3,0,0,0,0,1
santaer01,2009,ALCS,LAA,AL,1,1,4,0,0,0,0,17,5,1,0,4,5,0.250,1.59,1,0,1,0,26,2,3,1,0,1
saundjo01,2009,ALCS,LAA,AL,0,1,2,2,0,0,0,31,13,5,1,6,5,0.317,4.35,0,0,0,0,48,0,5,1,0,3
sherrge01,2009,NLCS,LAN,NL,0,0,3,0,0,0,0,6,2,3,1,3,2,0.286,13.50,0,1,2,0,12,0,3,0,0,0
sherrge01,2009,NLDS1,LAN,NL,1,0,3,0,0,0,0,7,1,1,0,1,0,0.125,3.86,0,0,1,0,10,1,1,0,0,0
smoltjo01,2009,NLDS1,SLN,NL,0,0,1,0,0,0,0,6,4,1,0,0,5,0.400,4.50,0,0,0,0,10,0,1,0,0,0
streehu01,2009,NLDS2,COL,NL,0,2,3,0,0,0,1,8,6,4,0,3,1,0.500,13.50,0,0,0,0,17,2,4,1,1,0
troncra01,2009,NLCS,LAN,NL,0,0,3,0,0,0,0,9,0,0,0,3,3,0.000,0.00,0,0,1,0,12,0,0,1,0,1
wagnebi02,2009,ALDS2,BOS,AL,0,0,2,0,0,0,0,3,2,2,0,1,2,0.400,18.00,0,0,0,0,6,0,2,0,0,0
wainwad01,2009,NLDS1,SLN,NL,0,0,1,1,0,0,0,24,3,1,1,1,7,0.111,1.12,0,0,1,0,29,0,1,0,0,0
weaveje01,2009,NLDS1,LAN,NL,1,0,1,0,0,0,0,4,1,0,0,0,1,0.200,0.00,0,0,0,0,5,0,0,0,0,0
weaveje02,2009,ALCS,LAA,AL,0,0,3,1,0,0,0,19,5,3,3,4,7,0.208,4.26,0,0,0,0,28,1,3,0,0,0
weaveje02,2009,ALDS2,LAA,AL,1,0,1,1,0,0,0,22,2,1,0,2,7,0.083,1.23,0,0,0,0,26,0,1,0,0,0
wolfra02,2009,NLCS,LAN,NL,0,0,1,1,0,0,0,16,4,3,1,2,2,0.200,5.06,0,0,0,0,22,0,3,0,0,0
wolfra02,2009,NLDS1,LAN,NL,0,0,1,1,0,0,0,11,6,2,0,5,2,0.400,4.91,2,0,1,0,22,0,2,1,0,1
affelje01,2010,NLCS,SFN,NL,0,0,3,0,0,0,0,8,0,1,0,1,4,0.000,3.38,1,0,0,0,9,1,1,0,0,0
affelje01,2010,WS,SFN,NL,0,0,2,0,0,0,0,4,1,1,0,1,0,0.250,6.75,0,1,0,0,5,0,1,0,0,1
arroybr01,2010,NLDS1,CIN,NL,0,0,1,1,0,0,0,16,4,1,0,3,2,0.190,1.69,0,0,0,0,24,0,3,0,0,1
baileho02,2010,NLDS1,CIN,NL,0,0,1,0,0,0,0,6,2,0,0,0,2,0.250,0.00,0,0,0,0,8,0,0,0,0,1
bakersc02,2010,ALDS2,MIN,AL,0,0,1,0,0,0,0,7,3,1,1,0,2,0.300,3.86,0,0,0,0,10,0,1,0,0,0
balfogr01,2010,ALDS1,TBA,AL,0,0,3,0,0,0,0,11,2,0,0,0,1,0.167,0.00,0,0,0,0,12,1,0,0,0,1
bastaan01,2010,NLCS,PHI,NL,0,0,1,0,0,0,0,1,1,0,0,0,0,0.500,0.00,0,0,0,0,2,0,0,0,0,0
benoijo01,2010,ALDS1,TBA,AL,1,0,3,0,0,0,0,11,0,0,0,0,3,0.000,0.00,0,0,0,0,11,0,0,0,0,1
blantjo01,2010,NLCS,PHI,NL,0,0,1,1,0,0,0,14,5,3,0,1,3,0.263,5.79,0,2,1,0,21,0,3,0,0,0
braybi01,2010,NLDS1,CIN,NL,0,0,2,0,0,0,0,5,0,0,0,0,2,0.000,0.00,0,0,0,0,5,1,0,0,0,0
bumgama01,2010,NLCS,SFN,NL,0,0,2,1,0,0,0,20,9,3,0,2,7,0.360,4.05,1,0,1,0,30,0,3,2,0,0
bumgama01,2010,NLDS2,SFN,NL,1,0,1,1,0,0,0,18,6,2,1,1,5,0.250,3.00,0,0,0,0,26,0,2,0,1,0
bumgama01,2010,WS,SFN,NL,1,0,1,1,0,0,0,24,3,0,0,2,6,0.120,0.00,0,0,0,0,27,0,0,0,0,2
burneaj01,2010,ALCS,NYA,AL,0,1,1,1,0,0,0,18,6,5,1,3,4,0.273,7.50,1,1,1,0,27,0,5,1,0,1
cainma01,2010,NLCS,SFN,NL,1,0,1,1,0,0,0,21,2,0,0,3,5,0.087,0.00,0,0,2,0,28,0,0,0,0,0
cainma01,2010,NLDS2,SFN,NL,0,0,1,1,0,0,0,20,7,0,0,2,6,0.269,0.00,0,0,0,0,28,0,1,0,0,1
cainma01,2010,WS,SFN,NL,1,0,1,1,0,0,0,23,4,0,0,2,2,0.154,0.00,1,1,0,0,29,0,0,1,0,0
cappsma01,2010,ALDS2,MIN,AL,0,0,1,0,0,0,0,3,2,1,0,0,0,0.400,9.00,0,0,0,0,5,1,1,0,0,0
chambjo03,2010,ALCS,NYA,AL,0,0,3,0,0,0,0,10,4,1,0,2,3,0.286,2.70,0,0,0,0,16,0,1,0,0,0
chapmar01,2010,NLDS1,CIN,NL,0,1,2,0,0,0,0,5,3,0,0,0,1,0.300,0.00,0,0,1,0,11,1,3,0,0,0
choatra01,2010,ALDS1,TBA,AL,0,0,3,0,0,0,0,3,0,0,0,0,0,0.000,0.00,0,0,0,0,3,0,0,0,0,0
contrjo01,2010,NLCS,PHI,NL,0,0,3,0,0,0,0,9,1,0,0,0,3,0.100,0.00,0,0,0,0,10,1,0,0,0,0
contrjo01,2010,NLDS1,PHI,NL,1,0,1,0,0,0,0,3,0,0,0,0,1,0.000,0.00,0,0,0,0,3,0,0,0,0,0
crainje01,2010,ALDS2,MIN,AL,0,1,1,0,0,0,0,1,3,2,1,0,0,0.750,54.00,0,0,0,0,4,0,2,0,0,0
cuetojo01,2010,NLDS1,CIN,NL,0,1,1,1,0,0,0,15,5,1,1,1,2,0.250,1.80,0,0,0,0,22,0,2,1,0,0
daviswa01,2010,ALDS1,TBA,AL,1,0,1,1,0,0,0,15,7,2,1,3,7,0.333,3.60,0,0,0,0,24,0,2,0,0,1
duensbr01,2010,ALDS2,MIN,AL,0,1,1,1,0,0,0,10,7,5,1,1,1,0.438,13.50,0,0,0,0,17,0,5,0,0,1
dunnmi01,2010,NLDS2,ATL,NL,0,0,3,0,0,0,0,4,2,0,0,0,2,0.333,0.00,0,0,0,0,6,0,0,0,0,0
durbich01,2010,NLCS,PHI,NL,0,0,1,0,0,0,0,3,2,2,0,2,1,0.400,18.00,0,0,0,0,7,0,2,0,0,0
durbich01,2010,NLDS1,PHI,NL,0,0,1,0,0,0,0,1,0,0,0,1,0,,0.00,0,0,0,0,1,0,0,0,0,0
farnsky01,2010,NLDS2,ATL,NL,1,0,2,0,0,0,0,6,1,0,0,1,1,0.167,0.00,0,0,1,0,8,2,0,0,0,1
felizne01,2010,ALCS,TEX,AL,0,0,3,0,0,0,0,9,0,0,0,2,5,0.000,0.00,0,0,0,0,11,3,0,0,0,0
felizne01,2010,ALDS1,TEX,AL,0,0,2,0,0,0,0,4,2,1,1,3,2,0.333,6.75,0,0,0,0,9,1,1,0,0,0
felizne01,2010,WS,TEX,AL,0,0,2,0,0,0,1,9,1,0,0,0,4,0.100,0.00,0,0,0,0,10,2,0,0,0,0
fuentbr01,2010,ALDS2,MIN,AL,0,0,2,0,0,0,0,8,1,0,0,0,2,0.111,0.00,0,0,0,0,9,1,0,0,0,0
garcija01,2010,NLCS,SFN,NL,0,0,2,0,0,0,0,5,2,1,0,1,2,0.286,5.40,1,1,1,0,9,0,1,0,0,0
garcija01,2010,NLDS2,SFN,NL,0,0,1,0,0,0,0,5,1,0,0,0,2,0.167,0.00,0,0,0,0,6,0,0,0,0,0
garcija01,2010,WS,SFN,NL,0,0,1,0,0,0,0,4,0,0,0,0,1,0.000,0.00,0,0,0,0,5,0,0,0,0,0
garzama01,2010,ALDS1,TBA,AL,0,0,1,1,0,0,0,18,5,1,1,2,4,0.227,1.50,0,0,0,0,24,0,2,0,0,1
guerrma02,2010,ALDS2,MIN,AL,0,0,2,0,0,0,0,5,1,0,0,1,2,0.200,0.00,0,0,0,0,7,0,0,0,1,0
hallaro01,2010,NLCS,PHI,NL,1,1,2,2,0,0,0,39,14,6,2,2,12,0.264,4.15,0,0,0,0,55,0,6,0,0,0
hallaro01,2010,NLDS1,PHI,NL,1,0,1,1,1,1,0,27,0,0,0,1,8,0.000,0.00,0,0,0,0,28,0,0,0,0,0
hamelco01,2010,NLCS,PHI,NL,0,1,1,1,0,0,0,18,4,2,0,1,8,0.182,3.00,0,0,0,0,24,0,3,1,0,0
hamelco01,2010,NLDS1,PHI,NL,1,0,1,1,1,1,0,27,5,0,0,0,9,0.161,0.00,0,0,0,0,31,0,0,0,0,1
hansoto01,2010,NLDS2,ATL,NL,0,0,1,1,0,0,0,12,5,4,1,1,5,0.312,9.00,0,0,0,0,17,0,4,0,0,0
hollade01,2010,ALCS,TEX,AL,1,0,2,0,0,0,0,17,3,0,0,2,4,0.158,0.00,0,0,0,0,21,1,0,0,0,1
hollade01,2010,ALDS1,TEX,AL,0,0,2,0,0,0,0,14,6,3,1,1,4,0.333,5.79,0,0,0,0,19,0,3,0,0,1
hollade01,2010,WS,TEX,AL,0,0,2,0,0,0,0,3,0,3,0,4,1,0.000,27.00,0,0,0,0,7,1,3,0,0,0
hudsoti01,2010,NLDS2,ATL,NL,0,0,1,1,0,0,0,21,4,0,0,4,5,0.160,0.00,0,0,0,0,29,0,1,0,0,1
hugheph01,2010,ALCS,NYA,AL,0,2,2,2,0,0,0,26,14,11,1,7,6,0.368,11.42,3,2,0,0,46,0,11,1,0,0
hugheph01,2010,ALDS2,NYA,AL,1,0,1,1,0,0,0,21,4,0,0,1,6,0.167,0.00,0,0,0,0,25,0,0,0,0,1
hunteto02,2010,ALCS,TEX,AL,0,0,1,1,0,0,0,10,5,3,1,0,5,0.333,8.10,0,0,1,1,16,0,3,0,0,0
hunteto02,2010,ALDS1,TEX,AL,0,1,1,1,0,0,0,12,6,2,0,0,7,0.333,4.50,0,0,0,0,18,0,3,0,0,1
hunteto02,2010,WS,TEX,AL,0,1,1,1,0,0,0,12,5,2,1,1,1,0.294,4.50,0,0,0,0,18,0,2,0,0,0
kimbrcr01,2010,NLDS2,ATL,NL,0,1,4,0,0,0,0,13,1,1,0,1,7,0.083,2.08,0,0,0,0,13,2,2,0,0,1
kirkmmi01,2010,ALCS,TEX,AL,0,0,1,0,0,0,0,6,1,0,0,2,1,0.200,0.00,0,0,0,0,8,0,0,1,0,1
kirkmmi01,2010,WS,TEX,AL,0,0,2,0,0,0,0,2,3,1,0,0,1,0.600,13.50,0,0,0,0,5,2,1,0,0,0
leecl02,2010,ALCS,TEX,AL,1,0,1,1,0,0,0,24,2,0,0,1,13,0.077,0.00,0,0,0,0,27,0,0,0,0,0
leecl02,2010,ALDS1,TEX,AL,2,0,2,2,1,0,0,48,11,2,1,0,21,0.183,1.12,0,0,0,0,60,0,2,0,0,0
leecl02,2010,WS,TEX,AL,0,2,2,2,0,0,0,35,14,9,1,1,13,0.292,6.94,0,0,1,0,51,0,10,1,0,1
lewisco01,2010,ALCS,TEX,AL,2,0,2,2,0,0,0,41,9,3,1,6,13,0.191,1.98,0,2,1,0,54,0,3,0,0,1
lewisco01,2010,ALDS1,TEX,AL,0,0,1,1,0,0,0,15,2,0,0,5,5,0.118,0.00,0,0,0,0,22,0,0,0,0,0
lewisco01,2010,WS,TEX,AL,1,0,1,1,0,0,0,23,5,2,2,2,6,0.185,2.35,0,0,1,0,30,0,2,0,0,1
lidgebr01,2010,NLCS,PHI,NL,0,0,3,0,0,0,1,9,3,0,0,2,5,0.250,0.00,1,0,1,0,15,3,0,0,0,0
lidgebr01,2010,NLDS1,PHI,NL,0,0,1,0,0,0,1,3,0,0,0,1,0,0.000,0.00,0,0,0,0,4,1,0,0,0,0
linceti01,2010,NLCS,SFN,NL,1,1,3,2,0,0,0,43,12,5,2,4,16,0.226,3.14,0,0,1,0,59,0,6,1,0,1
linceti01,2010,NLDS2,SFN,NL,1,0,1,1,1,1,0,27,2,0,0,1,14,0.069,0.00,0,0,0,0,30,0,0,0,0,0
linceti01,2010,WS,SFN,NL,2,0,2,2,0,0,0,41,11,5,1,4,13,0.216,3.29,0,0,0,0,56,0,5,0,1,1
liriafr01,2010,ALDS2,MIN,AL,0,0,1,1,0,0,0,17,6,4,0,3,7,0.261,6.35,0,1,0,0,26,0,4,0,0,0
loganbo02,2010,ALCS,NYA,AL,0,0,3,0,0,0,0,2,2,2,1,1,1,0.500,27.00,0,0,0,0,5,0,2,0,0,0
loganbo02,2010,ALDS2,NYA,AL,0,0,2,0,0,0,0,3,1,0,0,0,0,0.250,0.00,0,0,0,0,4,0,0,0,0,0
lopezja02,2010,NLCS,SFN,NL,1,0,5,0,0,0,0,13,1,1,0,1,4,0.077,2.08,0,0,0,0,14,0,1,0,0,1
lopezja02,2010,NLDS2,SFN,NL,0,0,2,0,0,0,0,2,0,0,0,0,2,0.000,0.00,0,0,0,0,2,0,0,0,0,0
