,shopname,num_customers,num_likes,fraction_likes,owner_idx,mus,sigmas,logit_p,num_favs
102135,Skanky ochre jackal,0,0,,8,1.8337371825850193,1.20746328,1.547860013725502,0
102136,Shaggy crimson sponge,6,0,0.0,8,1.8337371825850193,1.20746328,1.352884796769823,4
102137,Lanky ivory mule,12,1,0.08333333333333333,8,1.8337371825850193,1.20746328,1.65101557704088,7
102138,Pasty celadon shrew,0,0,,8,1.8337371825850193,1.20746328,0.7783051408233068,0
102139,Tacky magenta worm,258,65,0.25193798449612403,1,0.10362242194528844,0.60319852,-0.3851653392056403,104
102140,Crappy copper sheepdog,437,113,0.2585812356979405,8,1.8337371825850193,1.20746328,4.840323195109866,435
102141,Flaky eggplant quail,0,0,,8,1.8337371825850193,1.20746328,0.5815418410779536,0
102142,Cozy wheat dogfish,489,152,0.310838445807771,3,-0.8024729479326377,0.16837932,-0.9732758623824485,134
102143,Blurry ultramarine vole,59,14,0.23728813559322035,8,1.8337371825850193,1.20746328,1.056078376795316,37
102144,Squirrely ivory chow,0,0,,8,1.8337371825850193,1.20746328,2.309589526937562,0
102145,Flabby razzmatazz snake,460,141,0.3065217391304348,8,1.8337371825850193,1.20746328,1.4345746279816578,367
102146,Sloppy olive hedgehog,16,7,0.4375,8,1.8337371825850193,1.20746328,4.378636439330819,16
102147,Ready emerald gharial,518,128,0.2471042471042471,3,-0.8024729479326377,0.16837932,-0.9375811985227231,150
102148,Freaky amethyst bobcat,60,17,0.2833333333333333,0,-0.06291694673634798,0.21505173,-0.22376493490456079,35
102149,Squirrely salmon neanderthal,6,1,0.16666666666666666,5,-0.75417445104767,0.54077756,-1.1180554906131532,0
102150,Woolly goldenrod horse,35,6,0.17142857142857143,0,-0.06291694673634798,0.21505173,0.16867965975062782,18
102151,Lumpy eggplant llama,2,0,0.0,8,1.8337371825850193,1.20746328,2.261210789559828,2
102152,Jumpy russet kiwi,0,0,,8,1.8337371825850193,1.20746328,1.0208395120086302,0
102153,Cloudy turquoise tuatara,455,105,0.23076923076923078,8,1.8337371825850193,1.20746328,-0.11815372331318108,212
102154,Pokey green mongrel,553,160,0.28933092224231466,8,1.8337371825850193,1.20746328,1.6270195338550795,467
102155,Wimpy green raccoon,9,0,0.0,8,1.8337371825850193,1.20746328,1.6934294411574398,6
102156,Leaky harlequin beagle,126,30,0.23809523809523808,8,1.8337371825850193,1.20746328,2.1890089280642053,116
102157,Wheezy khaki wolverine,0,0,,8,1.8337371825850193,1.20746328,1.5838523143740117,0
102158,Freaky harlequin anteater,0,0,,0,-0.06291694673634798,0.21505173,-0.12761425716382854,0
102159,Sloppy gold salamander,36,5,0.1388888888888889,8,1.8337371825850193,1.20746328,5.03406037653215,36
102160,Tasty apricot skunk,494,129,0.2611336032388664,8,1.8337371825850193,1.20746328,1.1889284928954522,387
102161,Blurry saffron woodlouse,0,0,,8,1.8337371825850193,1.20746328,2.680586858136234,0
102162,Baggy zucchini frog,92,26,0.2826086956521739,0,-0.06291694673634798,0.21505173,-0.025360606994375708,42
102163,Hazy harlequin vole,349,110,0.3151862464183381,8,1.8337371825850193,1.20746328,-1.170615791303343,63
102164,Shabby brown meerkat,0,0,,6,1.4260677745360415,0.18131425,1.019585300660209,0
102165,Trippy platinum axolotl,0,0,,8,1.8337371825850193,1.20746328,-0.701207498370894,0
102166,Droopy periwinkle drever,516,137,0.2655038759689923,8,1.8337371825850193,1.20746328,4.313849051471825,507
102167,Tacky white quokka,1,0,0.0,8,1.8337371825850193,1.20746328,1.8950282037688215,1
102168,Boozy gold newt,0,0,,8,1.8337371825850193,1.20746328,3.012119752593624,0
102169,Snazzy orchid ragdoll,43,9,0.20930232558139536,8,1.8337371825850193,1.20746328,3.0547192920841044,42
102170,Flimsy charcoal lizard,429,104,0.24242424242424243,8,1.8337371825850193,1.20746328,0.5001416395102758,265
102171,Blurry maroon kakapo,344,76,0.22093023255813954,8,1.8337371825850193,1.20746328,1.717581929874384,281
102172,Flabby corn fossa,13,0,0.0,8,1.8337371825850193,1.20746328,0.08086978789568366,7
102173,Bluesy teal vole,0,0,,8,1.8337371825850193,1.20746328,2.537710810682497,0
102174,Bumpy olivine quoll,3,1,0.3333333333333333,8,1.8337371825850193,1.20746328,2.0985362154713454,3
102175,Baggy crimson whale,598,153,0.25585284280936454,1,0.10362242194528844,0.60319852,0.8044294253862405,429
102176,Pokey yellow bongo,0,0,,7,1.323849017775678,0.16748833,1.6371341542832285,0
102177,Thirsty cinnamon barb,0,0,,0,-0.06291694673634798,0.21505173,-0.32129058861937965,0
102178,Muggy puce dachsbracke,92,21,0.22826086956521738,8,1.8337371825850193,1.20746328,2.1841973175480742,82
102179,Scummy jade coati,4,0,0.0,8,1.8337371825850193,1.20746328,2.0115881344296667,4
102180,Wimpy charcoal dolphin,6,0,0.0,8,1.8337371825850193,1.20746328,1.2845723070617137,4
102181,Surly plum frise,1,0,0.0,8,1.8337371825850193,1.20746328,0.6881100420111654,1
102182,Zippy tan falcon,0,0,,1,0.10362242194528844,0.60319852,-0.11838430726361772,0
102183,Slimy tomato kakapo,0,0,,3,-0.8024729479326377,0.16837932,-0.7834497113400241,0
102184,Leaky magnolia shark,0,0,,5,-0.75417445104767,0.54077756,-1.0801642328852954,0
102185,Squeaky orange oyster,0,0,,8,1.8337371825850193,1.20746328,2.9222609874032273,0
102186,Goopy brown rottweiler,2,0,0.0,8,1.8337371825850193,1.20746328,1.7993439043410893,2
102187,Bluesy azure vole,0,0,,8,1.8337371825850193,1.20746328,2.0767225961990023,0
102188,Smelly red nightingale,6,0,0.0,8,1.8337371825850193,1.20746328,1.1804688354574115,4
102189,Leaky violet ray,519,133,0.25626204238921,5,-0.75417445104767,0.54077756,-1.1103236813213986,131
102190,Droopy magnolia flamingo,0,0,,8,1.8337371825850193,1.20746328,0.5470242096814146,0
102191,Scanty cobalt bloodhound,311,88,0.2829581993569132,8,1.8337371825850193,1.20746328,0.5900234165525704,195
102192,Stealthy aquamarine meerkat,50,7,0.14,8,1.8337371825850193,1.20746328,-0.7536486892597334,12
102193,Blurry red binturong,0,0,,8,1.8337371825850193,1.20746328,0.8157888767384767,0
102194,Queasy pink gar,0,0,,8,1.8337371825850193,1.20746328,0.9061729672952317,0
102195,Ready flax chihuahua,27,3,0.1111111111111111,8,1.8337371825850193,1.20746328,3.21031267882313,26
102196,Flabby orange falcon,7,1,0.14285714285714285,8,1.8337371825850193,1.20746328,0.3637389751591438,5
102197,Flimsy periwinkle cow,4,1,0.25,5,-0.75417445104767,0.54077756,-1.3755205986816723,2
102198,Gamy khaki bobcat,0,0,,8,1.8337371825850193,1.20746328,0.012395520632904056,0
102199,Blurry asparagus drever,0,0,,6,1.4260677745360415,0.18131425,1.3105742110130634,0
102200,Gloppy aquamarine newt,548,133,0.2427007299270073,8,1.8337371825850193,1.20746328,2.13843393921714,504
102201,Skinny myrtle manatee,1,0,0.0,3,-0.8024729479326377,0.16837932,-0.9932930946462498,1
102202,Messy cobalt mayfly,1,0,0.0,8,1.8337371825850193,1.20746328,1.9846951632733358,1
102203,Fuzzy malachite wildebeest,32,4,0.125,8,1.8337371825850193,1.20746328,-0.4181962882522168,15
102204,Stinky razzmatazz quokka,0,0,,8,1.8337371825850193,1.20746328,2.0051919763548445,0
102205,Randy corn mandrill,2,2,1.0,8,1.8337371825850193,1.20746328,1.7620806583820685,2
102206,Wiggy myrtle grasshopper,0,0,,2,-0.6414514981355559,0.30978955,-0.5267767238866805,0
102207,Homey grey warthog,0,0,,8,1.8337371825850193,1.20746328,0.9152050979299539,0
102208,Cranky thistle jellyfish,0,0,,8,1.8337371825850193,1.20746328,3.8729287138547583,0
102209,Zippy mustard bison,0,0,,8,1.8337371825850193,1.20746328,2.5736603670954357,0
102210,Lumpy lilac gecko,534,164,0.30711610486891383,8,1.8337371825850193,1.20746328,2.259036226928986,483
102211,Lumpy purple serval,0,0,,8,1.8337371825850193,1.20746328,2.008058470932165,0
102212,Flabby champagne fowl,19,4,0.21052631578947367,3,-0.8024729479326377,0.16837932,-0.8526163042307144,7
102213,Paltry chartreuse camel,135,25,0.18518518518518517,8,1.8337371825850193,1.20746328,1.8084841622354484,118
102214,Flabby burgundy fousek,241,52,0.2157676348547718,7,1.323849017775678,0.16748833,1.4786799948228613,205
102215,Ready cerise quetzal,5,0,0.0,8,1.8337371825850193,1.20746328,2.4185198894114937,5
102216,Greasy scarlet jaguar,0,0,,8,1.8337371825850193,1.20746328,1.570226603572705,0
102217,Homey purple opossum,11,1,0.09090909090909091,2,-0.6414514981355559,0.30978955,-1.1922420354202508,4
102218,Zippy gamboge cassowary,5,0,0.0,8,1.8337371825850193,1.20746328,-0.22309193365317892,2
102219,Stuffy lavender crab,7,2,0.2857142857142857,8,1.8337371825850193,1.20746328,2.884690548212764,7
102220,Tacky pink bobcat,24,1,0.041666666666666664,8,1.8337371825850193,1.20746328,4.72607079298394,24
102221,Squeaky crimson numbat,0,0,,8,1.8337371825850193,1.20746328,1.6920635742776602,0
102222,Lumpy aqua macaw,558,147,0.26344086021505375,8,1.8337371825850193,1.20746328,2.3624875794224915,511
102223,Sickly viridian hummingbird,23,3,0.13043478260869565,8,1.8337371825850193,1.20746328,0.3154398268263008,18
102224,Crappy vermilion hyena,460,107,0.2326086956521739,8,1.8337371825850193,1.20746328,1.586524870901368,384
102225,Sunny brass lemur,32,3,0.09375,8,1.8337371825850193,1.20746328,2.6490860995853485,28
102226,Nerdy chestnut harrier,0,0,,8,1.8337371825850193,1.20746328,2.2857744397091126,0
102227,Cranky taupe booby,0,0,,8,1.8337371825850193,1.20746328,1.6375057764226377,0
102228,Thirsty smalt mole,203,53,0.26108374384236455,8,1.8337371825850193,1.20746328,2.178192621323106,180
102229,Ready mauve akita,2,0,0.0,2,-0.6414514981355559,0.30978955,-0.86680207462239,0
102230,Sleazy maroon molly,1,0,0.0,2,-0.6414514981355559,0.30978955,-0.6969512968668053,0
102231,Gimpy chocolate ostrich,1,0,0.0,8,1.8337371825850193,1.20746328,2.115910116513091,1
102232,Leaky violet kudu,353,84,0.23796033994334279,8,1.8337371825850193,1.20746328,4.338372706662767,350
102233,Chewy eggplant bear,0,0,,8,1.8337371825850193,1.20746328,2.59273199305741,0
102234,Lanky cardinal zebra,8,0,0.0,8,1.8337371825850193,1.20746328,0.993378682741089,6
102235,Scaly white dogfish,6,1,0.16666666666666666,8,1.8337371825850193,1.20746328,-0.7872576828906142,3
102236,Whiny cinnabar gar,4,0,0.0,4,-0.24255405640856506,0.14264645,-0.4411095062533251,2
102237,Flimsy gold tapir,413,93,0.22518159806295399,8,1.8337371825850193,1.20746328,0.8734356119582355,308
102238,Crappy cyan tiger,0,0,,2,-0.6414514981355559,0.30978955,-1.148041902154237,0
102239,Breezy ultramarine panda,80,15,0.1875,1,0.10362242194528844,0.60319852,-0.5393189824501964,25
102240,Homely celadon setter,104,25,0.2403846153846154,8,1.8337371825850193,1.20746328,3.5991248725681215,101
102241,Hilly scarlet skunk,94,24,0.2553191489361702,4,-0.24255405640856506,0.14264645,-0.1353825462590454,43
102242,Queasy copper opossum,0,0,,8,1.8337371825850193,1.20746328,3.054205343922172,0
102243,Homey white mole,0,0,,8,1.8337371825850193,1.20746328,2.6804607748170053,0
102244,Grumpy bistre bobcat,113,21,0.18584070796460178,8,1.8337371825850193,1.20746328,4.417782067056242,108
102245,Ugly magenta stoat,531,184,0.3465160075329567,7,1.323849017775678,0.16748833,1.4311181631226804,424
102246,Slimy rust kudu,82,12,0.14634146341463414,8,1.8337371825850193,1.20746328,-0.28178476710309,32
102247,Homey emerald falcon,44,12,0.2727272727272727,8,1.8337371825850193,1.20746328,1.087130573650918,31
102248,Skimpy tomato anteater,1,0,0.0,7,1.323849017775678,0.16748833,1.3259847837032797,1
102249,Squirrely gamboge rhinoceros,0,0,,8,1.8337371825850193,1.20746328,3.4075793289409635,0
102250,Gloppy lilac sloth,599,155,0.2587646076794658,8,1.8337371825850193,1.20746328,1.104129965538706,448
102251,Clammy pink saola,557,133,0.23877917414721722,8,1.8337371825850193,1.20746328,3.0890333416585003,535
102252,Gummy azure moose,321,95,0.29595015576323985,8,1.8337371825850193,1.20746328,2.086755325724542,280
102253,Snappy buff barb,101,27,0.26732673267326734,8,1.8337371825850193,1.20746328,2.2348195126433685,92
102254,Pokey chestnut spitz,3,0,0.0,8,1.8337371825850193,1.20746328,2.3336329305936383,3
102255,Gloppy alizarin squid,0,0,,8,1.8337371825850193,1.20746328,0.6354362536671061,0
102256,Foggy fuchsia cassowary,0,0,,8,1.8337371825850193,1.20746328,2.5017467781205895,0
102257,Snazzy russet quoll,119,28,0.23529411764705882,8,1.8337371825850193,1.20746328,1.8247890026636513,101
102258,Sleepy harlequin ladybird,11,1,0.09090909090909091,8,1.8337371825850193,1.20746328,1.1399963340747679,8
102259,Wimpy pear meerkat,271,57,0.21033210332103322,0,-0.06291694673634798,0.21505173,-0.0780580120679511,133
102260,Geeky malachite mule,33,6,0.18181818181818182,8,1.8337371825850193,1.20746328,2.5119411826245037,28
102261,Randy champagne skunk,2,0,0.0,0,-0.06291694673634798,0.21505173,0.04724194495144478,2
102262,Scummy cream paradise,50,4,0.08,8,1.8337371825850193,1.20746328,2.6006640693966663,49
102263,Lousy teal olm,0,0,,8,1.8337371825850193,1.20746328,3.4959703417967978,0
102264,Snippy violet centipede,0,0,,8,1.8337371825850193,1.20746328,1.694652909369912,0
102265,Lousy corn snail,19,3,0.15789473684210525,8,1.8337371825850193,1.20746328,0.7195763896241449,11
102266,Foggy russet tiger,40,11,0.275,8,1.8337371825850193,1.20746328,2.1369244874896225,35
102267,Chummy maroon jellyfish,22,2,0.09090909090909091,2,-0.6414514981355559,0.30978955,-1.2745905891090854,5
102268,Slimy smalt turtle,30,3,0.1,6,1.4260677745360415,0.18131425,1.4340833502496055,20
102269,Crappy black akita,0,0,,8,1.8337371825850193,1.20746328,2.2445546999410855,0
102270,Shaggy salmon buffalo,335,70,0.208955223880597,8,1.8337371825850193,1.20746328,2.831281025871542,314
102271,Gamy violet whale,73,20,0.273972602739726,8,1.8337371825850193,1.20746328,2.60095210885826,70
102272,Homely goldenrod panda,30,1,0.03333333333333333,0,-0.06291694673634798,0.21505173,-0.10938272320017173,14
102273,Gamy magnolia dachshund,2,0,0.0,8,1.8337371825850193,1.20746328,-0.5049419296794446,1
102274,Shaggy brass emu,1,0,0.0,8,1.8337371825850193,1.20746328,2.1464503093261533,1
102275,Dorky ecru bear,18,3,0.16666666666666666,8,1.8337371825850193,1.20746328,2.3113831708708816,18
102276,Bumpy burgundy hedgehog,12,2,0.16666666666666666,8,1.8337371825850193,1.20746328,0.6713066795254501,8
102277,Sunny violet barnacle,15,4,0.26666666666666666,1,0.10362242194528844,0.60319852,0.8512626430329546,12
102278,Queasy aquamarine spitz,2,0,0.0,8,1.8337371825850193,1.20746328,2.1454890390027286,1
102279,Gloppy razzmatazz cattle,415,77,0.1855421686746988,7,1.323849017775678,0.16748833,1.2742779276330998,318
102280,Chummy tan cheetah,4,0,0.0,4,-0.24255405640856506,0.14264645,-0.22538644492212412,2
102281,Pokey fuchsia collie,22,3,0.13636363636363635,8,1.8337371825850193,1.20746328,2.7428442156630357,21
102282,Whiny fuchsia spoonbill,371,110,0.29649595687331537,8,1.8337371825850193,1.20746328,1.1725802764706819,281
102283,Gummy sangria quokka,182,49,0.2692307692307692,8,1.8337371825850193,1.20746328,2.4369488715216363,172
102284,Baggy asparagus cougar,15,2,0.13333333333333333,8,1.8337371825850193,1.20746328,2.6138375919329784,13
102285,Queasy pumpkin lynx,0,0,,8,1.8337371825850193,1.20746328,2.271540957433791,0
102286,Stuffy sapphire saola,0,0,,5,-0.75417445104767,0.54077756,-0.7973289191284093,0
102287,Wheezy lime rat,7,1,0.14285714285714285,3,-0.8024729479326377,0.16837932,-0.8412973578774707,5
102288,Snappy carmine bombay,0,0,,8,1.8337371825850193,1.20746328,1.6882884164177674,0
102289,Nerdy crimson shrew,64,9,0.140625,8,1.8337371825850193,1.20746328,1.8655863077116719,54
102290,Snappy ruby crocodile,0,0,,8,1.8337371825850193,1.20746328,2.4622373718441173,0
102291,Baggy rose deer,4,1,0.25,8,1.8337371825850193,1.20746328,2.8029648107463414,4
102292,Slimy cerise shark,605,164,0.27107438016528923,8,1.8337371825850193,1.20746328,4.45073083768489,594
102293,Muggy rose mastiff,0,0,,8,1.8337371825850193,1.20746328,2.307540367424575,0
102294,Gamy russet bat,0,0,,8,1.8337371825850193,1.20746328,1.2128931044823394,0
102295,Slimy heliotrope camel,0,0,,8,1.8337371825850193,1.20746328,2.181576059789999,0
102296,Wheezy cyan starfish,0,0,,8,1.8337371825850193,1.20746328,1.1645235049649827,0
102297,Tasty auburn bulldog,2,0,0.0,8,1.8337371825850193,1.20746328,-0.9540371057828718,2
102298,Lanky amethyst earwig,1,0,0.0,8,1.8337371825850193,1.20746328,-0.9495725002984297,0
102299,Bumpy ecru opossum,19,4,0.21052631578947367,8,1.8337371825850193,1.20746328,0.6841344444489017,14
102300,Nerdy olive avocet,21,2,0.09523809523809523,8,1.8337371825850193,1.20746328,1.475940709188182,19
102301,Craggy mustard seal,0,0,,8,1.8337371825850193,1.20746328,3.5948550661150183,0
102302,Hazy chestnut wolfhound,210,48,0.22857142857142856,8,1.8337371825850193,1.20746328,0.660463227250641,136
102303,Gloppy xanthic raccoon,0,0,,8,1.8337371825850193,1.20746328,1.4704239821979597,0
102304,Snoopy auburn woodlouse,457,138,0.30196936542669583,8,1.8337371825850193,1.20746328,-0.42391049974282335,170
102305,Cozy aqua jellyfish,1,0,0.0,8,1.8337371825850193,1.20746328,1.9410653188462346,1
102306,Wheezy razzmatazz bullfrog,185,43,0.23243243243243245,7,1.323849017775678,0.16748833,1.1923966691294106,139
102307,Chummy firebrick fousek,537,169,0.31471135940409684,7,1.323849017775678,0.16748833,1.2910434318573865,417
102308,Sloppy plum zebu,0,0,,5,-0.75417445104767,0.54077756,-0.03152768344599133,0
102309,Cozy violet bear,0,0,,8,1.8337371825850193,1.20746328,1.703689865521945,0
102310,Muzzy beige goat,0,0,,8,1.8337371825850193,1.20746328,1.4117326323810597,0
102311,Homely lavender fowl,0,0,,8,1.8337371825850193,1.20746328,1.7499150557295742,0
102312,Gimpy ecru koala,0,0,,8,1.8337371825850193,1.20746328,1.0595923182809672,0
102313,Homey grey camel,0,0,,5,-0.75417445104767,0.54077756,-0.7319746875427047,0
102314,Smelly alizarin paradise,0,0,,8,1.8337371825850193,1.20746328,2.904496327959678,0
102315,Ready eggplant caiman,437,121,0.2768878718535469,1,0.10362242194528844,0.60319852,0.5191761541554593,271
102316,Snoopy grey whale,557,148,0.26570915619389585,8,1.8337371825850193,1.20746328,1.518136520894369,451
102317,Flabby sepia swan,51,8,0.1568627450980392,8,1.8337371825850193,1.20746328,1.6518360073332183,40
102318,Lanky bistre neanderthal,495,137,0.2767676767676768,8,1.8337371825850193,1.20746328,0.727784020876302,335
102319,Chummy cornflower hyrax,464,111,0.23922413793103448,8,1.8337371825850193,1.20746328,1.4299342884927246,371
102320,Lumpy lavender elephant,0,0,,8,1.8337371825850193,1.20746328,0.912878593611505,0
102321,Wimpy viridian audemer,15,4,0.26666666666666666,8,1.8337371825850193,1.20746328,1.337523293645031,14
102322,Boozy aqua kudu,143,31,0.21678321678321677,2,-0.6414514981355559,0.30978955,-0.902895333244871,52
102323,Hilly salmon tamarin,215,41,0.19069767441860466,7,1.323849017775678,0.16748833,1.1451751352523087,168
102324,Randy periwinkle goat,0,0,,5,-0.75417445104767,0.54077756,-1.6773703906820845,0
102325,Hilly olive mole,0,0,,6,1.4260677745360415,0.18131425,1.366914991264922,0
102326,Lousy rose hamster,127,30,0.23622047244094488,8,1.8337371825850193,1.20746328,0.10348432265195395,75
102327,Crappy wisteria dog,8,4,0.5,8,1.8337371825850193,1.20746328,3.9257085640986613,8
102328,Nerdy scarlet frise,0,0,,3,-0.8024729479326377,0.16837932,-0.9575308311324756,0
102329,Tasty beige donkey,368,93,0.25271739130434784,8,1.8337371825850193,1.20746328,2.625664746931217,346
102330,Smelly rust penguin,0,0,,8,1.8337371825850193,1.20746328,3.0693190022401984,0
102331,Dorky cobalt lizard,18,8,0.4444444444444444,8,1.8337371825850193,1.20746328,0.9644612618501868,15
102332,Beady black kudu,2,0,0.0,5,-0.75417445104767,0.54077756,-0.14194278135774585,2
102333,Squirrely wisteria stoat,0,0,,8,1.8337371825850193,1.20746328,2.115012123891857,0
102334,Sleazy ivory cattle,92,20,0.21739130434782608,8,1.8337371825850193,1.20746328,-0.40896423642223834,37
102335,Wheezy cardinal armadillo,3,0,0.0,8,1.8337371825850193,1.20746328,2.6507236787352095,2
102336,Frumpy tangerine sloth,0,0,,8,1.8337371825850193,1.20746328,1.6148838599950497,0
102337,Droopy lemon drever,0,0,,7,1.323849017775678,0.16748833,1.4808500495306793,0
102338,Whiny thistle saola,204,63,0.3088235294117647,7,1.323849017775678,0.16748833,1.2458219589687936,152
102339,Stuffy flax terrier,60,13,0.21666666666666667,8,1.8337371825850193,1.20746328,0.7423213233588457,41
102340,Homely razzmatazz hare,27,5,0.18518518518518517,8,1.8337371825850193,1.20746328,1.4651384977754547,21
102341,Muzzy purple scorpion,406,100,0.24630541871921183,3,-0.8024729479326377,0.16837932,-0.8056075558797138,126
102342,Zippy rose iguana,633,201,0.3175355450236967,8,1.8337371825850193,1.20746328,2.082231721205499,567
102343,Flaky gold lynx,0,0,,8,1.8337371825850193,1.20746328,2.523664664095723,0
102344,Lumpy periwinkle gar,0,0,,8,1.8337371825850193,1.20746328,3.8105036102813123,0
102345,Sleepy olive collie,13,2,0.15384615384615385,8,1.8337371825850193,1.20746328,2.1592001662520603,13
102346,Crabby chestnut tang,0,0,,8,1.8337371825850193,1.20746328,2.2890105138709385,0
102347,Hazy cream flounder,40,8,0.2,8,1.8337371825850193,1.20746328,0.7335724444572329,26
102348,Slaphappy asparagus caterpillar,87,26,0.2988505747126437,5,-0.75417445104767,0.54077756,-0.010010499908350456,39
102349,Muzzy alizarin bloodhound,395,114,0.28860759493670884,8,1.8337371825850193,1.20746328,0.6371349060935021,264
102350,Wheezy heliotrope bombay,172,36,0.20930232558139536,8,1.8337371825850193,1.20746328,1.852685658662743,153
102351,Flimsy emerald hummingbird,171,43,0.25146198830409355,8,1.8337371825850193,1.20746328,2.4085493696800446,156
102352,Dorky ecru badger,289,75,0.25951557093425603,3,-0.8024729479326377,0.16837932,-0.7601708661996306,97
102353,Sickly heliotrope clam,1,0,0.0,8,1.8337371825850193,1.20746328,2.305628788956061,1
102354,Homely yellow hedgehog,1,0,0.0,8,1.8337371825850193,1.20746328,3.0867884775553156,1
102355,Frumpy black quoll,0,0,,8,1.8337371825850193,1.20746328,1.4917153138965167,0
102356,Shaggy cinnabar frigatebird,39,5,0.1282051282051282,8,1.8337371825850193,1.20746328,2.257259910459942,37
102357,Sunny taupe ray,241,78,0.3236514522821577,8,1.8337371825850193,1.20746328,2.429560488738474,223
102358,Bluesy taupe ferret,38,5,0.13157894736842105,8,1.8337371825850193,1.20746328,0.448917097365213,16
102359,Whiny malachite barnacle,268,56,0.208955223880597,8,1.8337371825850193,1.20746328,1.423864591450821,209
102360,Craggy cinnamon toucan,404,110,0.2722772277227723,3,-0.8024729479326377,0.16837932,-1.1238802431265562,94
102361,Wimpy ultramarine catfish,3,1,0.3333333333333333,5,-0.75417445104767,0.54077756,-0.5941118157497053,1
102362,Gimpy maroon olm,3,2,0.6666666666666666,8,1.8337371825850193,1.20746328,3.9099557423653915,2
102363,Droopy scarlet bloodhound,153,28,0.1830065359477124,8,1.8337371825850193,1.20746328,0.2956702324989622,85
102364,Leaky aquamarine uguisu,514,127,0.24708171206225682,0,-0.06291694673634798,0.21505173,-0.1188655081712088,224
102365,Wheezy ivory chicken,17,0,0.0,8,1.8337371825850193,1.20746328,-2.070291150186451,1
102366,Wiggy champagne labradoodle,3,2,0.6666666666666666,8,1.8337371825850193,1.20746328,3.5831615335027522,3
102367,Flimsy carmine magpie,0,0,,8,1.8337371825850193,1.20746328,2.953384428572191,0
102368,Lousy lemon moth,350,89,0.2542857142857143,8,1.8337371825850193,1.20746328,2.8312450361850563,328
102369,Gamy champagne rattlesnake,204,50,0.24509803921568626,8,1.8337371825850193,1.20746328,3.9448307821437942,203
102370,Shabby lemon burmese,6,1,0.16666666666666666,8,1.8337371825850193,1.20746328,0.4403006674029606,3
102371,Ugly scarlet akita,0,0,,8,1.8337371825850193,1.20746328,2.5530299244087766,0
102372,Ugly cyan deer,159,36,0.22641509433962265,8,1.8337371825850193,1.20746328,1.8912088849570292,138
102373,Sleazy saffron snail,78,20,0.2564102564102564,8,1.8337371825850193,1.20746328,2.5097196065118643,72
102374,Baggy taupe manatee,11,2,0.18181818181818182,7,1.323849017775678,0.16748833,1.3298919689183288,8
102375,Cozy chartreuse sheepdog,550,160,0.2909090909090909,8,1.8337371825850193,1.20746328,1.3532010756215973,452
102376,Skinny fuchsia deer,0,0,,8,1.8337371825850193,1.20746328,2.7606308101958095,0
102377,Gimpy wisteria squirrel,247,54,0.21862348178137653,8,1.8337371825850193,1.20746328,1.3059735790754279,185
102378,Boozy cerise frise,548,146,0.2664233576642336,5,-0.75417445104767,0.54077756,-0.6143882183143312,187
102379,Chummy scarlet orangutan,71,18,0.2535211267605634,8,1.8337371825850193,1.20746328,-0.6712033702753941,27
102380,Breezy fuchsia kangaroo,0,0,,8,1.8337371825850193,1.20746328,0.09335819054839178,0
102381,Scaly ivory angora,51,12,0.23529411764705882,8,1.8337371825850193,1.20746328,-0.16658703187949664,17
102382,Gamy turquoise tiger,1,0,0.0,5,-0.75417445104767,0.54077756,-0.7398272457536104,0
102383,Squeaky crimson dollar,5,0,0.0,8,1.8337371825850193,1.20746328,1.227958561938499,5
102384,Woozy wheat woodlouse,39,6,0.15384615384615385,1,0.10362242194528844,0.60319852,1.0899174285775008,34
102385,Paltry champagne cockroach,582,159,0.27319587628865977,8,1.8337371825850193,1.20746328,1.5601079388762549,484
102386,Shaggy silver dolphin,132,26,0.19696969696969696,8,1.8337371825850193,1.20746328,2.369890422904356,122
102387,Freaky apricot eleuth,319,83,0.2601880877742947,8,1.8337371825850193,1.20746328,3.5286324374032736,309
102388,Tacky fuchsia sloth,0,0,,8,1.8337371825850193,1.20746328,1.079709120452017,0
102389,Homely pear rottweiler,527,136,0.25806451612903225,8,1.8337371825850193,1.20746328,2.9679320305769608,500
102390,Queasy amethyst mole,245,69,0.2816326530612245,8,1.8337371825850193,1.20746328,3.2984831947738384,231
102391,Sleepy firebrick deer,41,10,0.24390243902439024,8,1.8337371825850193,1.20746328,-0.10731674194825414,20
102392,Greasy sangria eleuth,33,5,0.15151515151515152,8,1.8337371825850193,1.20746328,0.5739179016179954,21
102393,Blurry purple dingo,2,0,0.0,1,0.10362242194528844,0.60319852,0.7739956623565536,0
102394,Grumpy myrtle falcon,2,0,0.0,8,1.8337371825850193,1.20746328,0.23180163163653078,1
102395,Hasty flax oriole,5,1,0.2,8,1.8337371825850193,1.20746328,1.3484379675060651,4
102396,Stinky goldenrod serval,539,155,0.287569573283859,8,1.8337371825850193,1.20746328,1.6350104021134968,460
102397,Freaky asparagus beagle,0,0,,8,1.8337371825850193,1.20746328,0.36598264443640294,0
102398,Hasty cinnamon sheepdog,600,183,0.305,8,1.8337371825850193,1.20746328,1.509637156503888,487
102399,Sleepy lemon burmese,116,23,0.19827586206896552,8,1.8337371825850193,1.20746328,0.1801290606839121,69
102400,Scummy teal sparrow,5,1,0.2,8,1.8337371825850193,1.20746328,1.8939383381901684,4
102401,Leaky russet hornet,0,0,,2,-0.6414514981355559,0.30978955,-0.5322085177599598,0
